Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MMM,MRK,MSFT,NKE,PG,T,TRV,UNH,WBA,WMT
2016-06-05,-0.02421530639029601,0.015631092689929904,-0.0004577522910540477,-0.014239368919192641,0.042801298874428406,-0.014563610364064283,0.0072614532911536855,-0.013330646104050436,-0.015355640593651132,0.004897316082624089,-0.024195815984723756,-0.011332053511513895,0.004023464340855654,0.00032747740111527257,0.0015839680327609518,0.015036215028167543,-0.012073805387399772,0.00580623261169233,-0.011833999001538364,-0.008178397477811572,-0.0030196608726932306,0.0028329213379509888,-0.010130006537907521,-0.04598417398391641,0.012771855216439754,0.005642560851489176,0.0038534758958830295,0.021194068373363573,0.02181856215901501,0.0016959956457658354
2016-06-12,0.009293518149600555,-0.02770287122857429,-0.007940364030034397,0.029518195061933428,0.013193123670633744,-0.008722001139741864,-0.003432816912989023,0.013113450497898915,-0.014278466914933508,0.004897316082624089,-0.03713012344933053,-0.022088867081923036,0.016465045396305555,-0.0034011456656370953,0.01328257974260505,0.01960597551492138,-0.012376194045985556,0.021092544311673844,-0.008538764332376103,0.008322682389962255,0.0010690674344633333,0.0030014116878220864,-0.0059858447077091315,0.031057075404821166,0.008851750108437084,0.02856422836021455,-0.0012264868784699345,0.01753909420711519,0.04816986893668074,0.003809955277666255
2016-06-19,-0.035414536160055965,-0.033337374262711106,-0.0478681554086543,-0.010065773526534927,-0.0013150972553735985,-0.016253229882611908,-0.0027558083141434597,-0.004020272946931525,0.017053632950362996,0.004897316082624089,-0.02835392590119057,-0.013118024118877192,-0.0065136317485553485,-0.002493977100930578,-0.008739139702606646,-0.013075887843442824,-0.024436260279918187,-0.018624379765955545,-0.020166076205775152,-0.0007355195492593225,0.002254292593182994,-0.008163441810030925,-0.026223821731078067,-0.025403681452750404,-0.0008412107267613544,0.00991811778268148,-0.017133980653210257,-0.006629052083334641,0.0021825315694963265,-0.0026708878978881634
2016-06-26,-0.02024552277886249,-0.021187031942281442,-0.02909796026398581,-0.025419729258784884,-0.03819327858177435,-0.02534162627984282,-0.04145072212868828,0.0032486242418445777,-0.03313143673053298,0.004897316082624089,-0.025954511276004122,-0.005820472024067214,-0.025362246181094616,-0.03552891985295059,-0.006612121599222087,0.001299008871091356,-0.04303128513900467,-0.019200324711830197,-0.019508994547970615,-0.023145324710546866,0.001065848998978991,-0.00017879191808833905,-0.005984118020864182,-0.020852906961305706,-0.010465743743253375,0.019395729332479794,-0.007509270255965372,-0.002905251952793564,-0.010526244404357787,0.014235445931488178
2016-07-03,0.026659508382403718,0.05346499296096674,0.015576291307472179,0.025055417309655548,0.046829870020458575,0.017461161898651545,0.03783772332661073,0.022080658708145684,0.024132952628352022,0.004897316082624089,0.04504421048952856,0.02547462113794796,0.031155947466686262,0.03929347752373058,0.03803501398596554,0.048949155487453266,0.03585370249392916,0.027088300845378388,-0.028643333018506523,0.008037541118655511,0.03796105123710891,0.03686460963175642,0.02669053053915804,0.05742549379901152,0.03063480566348864,0.04696554072505221,0.07052788266684296,0.026003158711888075,0.01565155995952039,0.011811879273660564
2016-07-10,0.008238913942810955,0.044205269990473806,0.01318169215807119,0.0030841422867495805,0.012034205505619289,0.013278185322318281,0.025227676042681946,0.00595278663557175,0.023601728716273973,0.004897316082624089,0.014367465933214252,0.0364143116438016,0.020085858863097883,0.013849662807960517,0.038167983194108634,0.012861773533955123,0.00930437173013865,0.005762470198058756,-0.0011130656578857145,0.00755782102717073,0.009000752923421285,0.024335825127622668,0.022282891317774167,0.019960616256937014,0.011677120972501287,-0.00519988016552142,-0.006478702416097604,0.002911204698913039,-0.015169754831150128,0.014146834153291099
2016-07-17,0.021721069872751908,0.013532390224769708,0.03724173263215902,0.017679935391015755,0.04303997150403527,0.006304884906399577,0.01913889961943238,0.02157136656504899,0.0018066797830533776,0.004897316082624089,0.07487690135082214,0.003275023415393097,0.0032814984999853802,0.03444249478333927,0.03147038946608616,0.0012212243643645593,0.03800766123108823,0.005509035784485583,0.026761421858671586,0.0189599550083972,0.024164345886384053,0.004717566728740019,0.026768744091361985,0.02027490739326554,0.0027983025246227644,0.006571328169452384,0.004742373721736692,0.00042486539819575064,0.00867975716315006,-0.002302602103931073
2016-07-24,-0.0012148216220287944,0.014637246286564043,0.00783954899729511,0.00815786455630918,-0.006880853567343692,0.014127782608373662,0.02984565837730413,-0.01280010640974194,-0.020941748388983328,0.004897316082624089,-0.007609409685684909,0.012909974572306693,-0.03036145550847036,0.014332050651050476,-0.011690773973485835,0.016503986918187996,-0.002181387514621602,0.004383305445448071,0.030023406182927426,0.037618308773704534,-0.005291847243423131,-0.013583593987864906,0.05344523950230551,-0.019699276353973283,0.004438114050435926,0.005129545712083461,-0.012558919412663294,0.01669816837027227,-0.014059141560155197,-0.001628538819655967
2016-07-31,0.05625354701903884,0.038389388599728624,0.0028002640025632797,0.0014236663753393053,0.04258002277285611,-0.009085402450315638,-0.0058611731090145724,-0.030096603299701097,-0.01801266538772628,0.004897316082624089,-0.009974413291286455,0.012598990462915127,0.00622770440823861,-0.008946501650544336,0.005770373032230491,0.0015996699152829308,-0.0010928342481987263,-0.048003610142243414,0.01686909928257707,-0.08272277904907843,-0.011527681458587402,-0.0027203818801460056,0.0019444867123297183,-0.02168157147719496,-0.0015166454583761535,0.004175322039397411,-0.007938405484092637,-0.0034100386646208625,-0.02581385677150927,-0.007886104381251147
2016-08-07,0.03696637870997388,0.009475127473924427,0.01644410151907638,-0.014439676027913406,-0.0024167810461396266,-0.005745735980055344,0.016704851221114314,-0.019223472847669343,-0.0012506621681764862,0.004897316082624089,0.020653677280826788,-0.009620863360028098,0.0003439934230697883,0.01793041631610226,0.011048542204723732,-0.007905498292333002,0.03642330945003858,-0.003438044113194927,0.017219870898585565,0.013259725596123317,0.0011775592350702357,0.08864631721206706,0.022582755391205023,0.006305980013882717,0.00221962402735687,-0.0030033064901969775,0.020306131959118456,-0.0014665790980982196,0.016151338215310895,0.010826662745016424
2016-08-14,0.006512640187574803,-0.003685133715410238,-0.0021366936470099684,0.01877338850948229,0.0053289844954724774,0.0036886193976295445,-0.005476868013016056,0.016416697967003735,0.010539511249780364,0.004897316082624089,0.007156620882504905,-0.002483363792822213,-0.0023200689304854194,-0.0009254830608758091,-0.011721289954851666,-0.008209991032135933,-0.014781582032054708,0.012649367664809397,-0.007844729710961285,0.002600482586274211,0.009520169741623175,-0.007986030253706922,-0.00034514298044940883,0.010743247338124373,0.014688794105173208,0.0027805410994115043,-0.0005903342409552259,-0.0007691806240316401,0.03464528063180494,0.008619855876898619
2016-08-21,0.010907887049129705,0.00930113431843993,0.002294302837941631,0.010067604130883145,0.010120645404286144,-0.050839079212520843,-0.011337897399190111,0.012119043076538993,-0.0046467765837280295,0.004897316082624089,0.01825401109312219,-0.00812767023600891,0.005231904826125122,-0.011793671070883471,0.019381275664115405,-0.020288872813722825,0.008267011361212884,-0.002498419284715947,-0.009363384695520116,-0.03773430008873546,0.0025466810238581328,0.00015773762736448482,0.0006752497548689895,0.04340130391925823,0.0031017982335959093,-0.05244937894586643,-0.008775659803955449,-0.005879220976914512,-0.004251828683340286,-0.01461658622739992
2016-08-28,-0.022128757965556578,-0.009503265955317697,-0.01129244494677295,-0.016438860579961023,-0.014074152351588043,0.03291165864585732,0.027195215599764566,-0.00977309131325299,-0.012241885878607306,0.004897316082624089,-0.0015637349139414614,-0.008120509512878793,0.005512135689063502,-0.010746988989036255,0.0005674734701905937,-0.0073383201156504985,0.005466129575402379,-0.013660848545839044,0.013127711954691312,-0.0049559387488989914,-0.0011132746012151307,-0.00804920272974552,0.007115722508134414,0.001697902264242268,0.003092514800185464,-0.00804665597651355,-0.0028091948807869027,-0.03815803524637751,-0.0387454941176002,-0.022936064278615387
2016-09-04,0.007387360588434255,-0.012793222158412165,0.006173960867810857,-0.008091888971986427,-0.01173457467346617,-0.061601904040652466,0.015311057715131193,-0.0038492493218256207,-0.00829751132843326,0.004897316082624089,0.023326730331552303,0.01103797399653983,-0.003083425058349465,0.007768774390665811,0.023255983594294927,0.002352289579757638,0.01917859518283227,0.007848252292264268,0.014719545328491623,0.020012094759082055,0.007803027951051034,0.002068511751155855,-0.006203820851875763,-0.013873138741166913,0.0070792399196510924,0.006637051465489208,0.014512586994481769,-7.34859464852633e-05,0.0356469058051172,0.019117312767305883
2016-09-11,-0.042699453885901684,-0.018966879720598406,-0.0010739137728056347,-0.020051746728686926,-0.011017639730071749,-0.01198404186637958,-0.03078854396518882,0.003368593272105924,-0.02118199286998046,0.004897316082624089,-0.0036053817415095946,-0.05482786778205795,-0.03763218424753534,-0.02419275706381263,-0.017738403214926923,-0.009135130055247576,-0.012446483289639043,-0.03183670272946659,0.0026559314311405124,-0.01079185576094066,-0.02859296958455826,-0.0077804391751750135,-0.02531636281338545,-0.04636326774221078,-0.022222104794421327,-0.030280961564920106,-0.031585613531717516,-0.01737024848940738,0.008513761312753942,-0.03034462587485931
2016-09-18,0.11432146454008629,0.03848711602172128,-0.022420239309962064,-0.014237956555303799,0.015596291579365484,-0.012264097980349109,-0.00032419630849944703,-0.03386975993521035,0.0015148222025433977,0.004897316082624089,-0.015246135041610542,-0.012760322414039571,0.020087509768544454,-0.01188269915334339,0.06292337920681113,0.0001690376874443622,-0.01245301024089629,0.00506920145006573,0.01232792601412247,0.0061092664666002605,-0.003302763931193775,0.003947928252806099,0.018502131957351065,-0.0027107596395828937,0.020988301251605224,0.012339804551682043,0.0020099483788085237,0.036296900768531204,-0.017245814520018388,0.036557301737968784
2016-09-25,-0.01923049855373704,0.010638037092673969,0.0029845096877874067,0.04009479065046739,0.004752953430743334,-0.03956885645589492,0.016212784841080463,0.014104575301025157,0.007670730036030804,0.004897316082624089,-0.005240872714676548,0.013321593391484088,0.015053479736927278,0.007410176420183268,-0.012742516004884963,0.004735633999679356,0.02172597652768049,0.01423842485939164,0.0231484866099696,0.016395133064234235,0.013309942206364722,0.010918447131669007,0.003144172118132671,-0.0005437724324486304,-0.003293827021250695,0.0268655960089641,0.005581217624024415,0.014732769843949445,0.006872563712755797,-0.007135819481121075
2016-10-02,0.003016575837429869,-0.0457091928468657,0.002975823958039081,-0.00030360811661223064,0.0767831431615289,0.013354204426154315,0.012125102336819182,0.037290815302456926,-0.0043956267189649845,0.004897316082624089,-0.023375678736866523,0.006964531486587822,0.005259389802775294,0.024970944907554804,0.015057978430787156,-0.005723261176810657,-0.00981429470068973,-0.009826847707031239,0.0010817362149426746,-0.015447767669218737,-0.006539338645143555,-0.008735697503067796,0.0029602206533940745,-0.04533084347702909,0.022675444236020414,-0.016230805920621205,-0.006590816003592126,-0.003629879399674074,-0.017428560726559628,-0.0031788482252733674
2016-10-09,0.008934133079662177,0.004136057594393838,-0.030749726440974845,0.016016431163064615,-0.0033794380923912737,-0.005888099792007329,0.0003177436171304393,-0.006315618697762093,-0.0039846486241601475,0.004897316082624089,0.053078697870343916,-0.002875306591059834,-0.07788153241256024,-0.02001878777876087,0.009271749410552532,0.009396561203124154,0.030261877676560855,-0.013941357863150428,0.006606394729701925,-0.016556974818566994,-0.027804495124772788,0.005768313762319011,0.0034717998194306876,-0.016334304386547926,0.002785639665016104,-0.02735450509212556,-0.00017479576174372902,-0.02385708364065675,-0.009178872052296283,-0.04742142888030065
2016-10-16,0.031299334723867256,-0.033432134116300305,-0.026068609108111263,-0.0026150069344673676,-0.009042693253340728,0.04738390646498347,-0.04099132632496949,-0.011635693819624593,-0.01286632937226817,0.004897316082624089,0.004063111318953094,-0.014729924094457503,0.019263375421159967,-0.007837310771048878,-0.017060463990241637,-0.014089243016378594,-0.008662648359856417,-0.0014379856835740057,-0.013398773021249588,0.005641417569835161,-0.005836444828995924,-0.010036711633251039,-0.006574186012743066,-0.003282787009339372,-0.017444492014205615,0.00900459234615747,0.004802236679476657,-0.02004993304217284,-0.019654679043425327,-0.003638940164133353
2016-10-23,-0.008756357375333201,-0.02093926886569053,0.11986688820375435,0.015955159190092605,-0.006592296952801613,-0.0036353393735020223,-0.0009941081907993699,0.002176494749625002,0.018948603764413097,0.004897316082624089,0.024337044375302375,0.0014237274621031748,-0.0003670064110739002,-0.031207408063215758,-0.061415332462441574,-0.03504612232191695,0.014366175609428877,0.011039072752737633,0.019528241961135118,-0.0014025195795611678,-0.0048733242404226385,-0.015127114181231027,0.03901101660167017,0.00290605690835144,-0.0390015391903652,-0.04411003723696094,-0.05848107569683347,0.08549908003322892,0.041629571833545764,-0.0016066985052440863
2016-10-30,-0.02469974478280268,-0.08409558377534809,-0.013509407261832251,0.054412767725499966,-0.028379559586942937,0.015270233154296875,0.014593639356421217,0.024876596612584345,0.008814364159228205,0.004897316082624089,0.014141081026964208,-0.023854599304335866,0.007984519114096367,0.019915919284065886,-0.011664221757035853,0.016660894596520537,0.009052264751554961,0.002373634064184893,0.03937789799161373,-0.016062470110483562,-0.022005566872651094,-0.038561986480795674,0.003519650279693032,0.004829263237581927,0.029763660073145015,-0.026140425315574145,0.0007385473800942677,-0.034532551520643384,-0.005761961165969609,0.02414358728509436
2016-11-06,-0.03799854070316788,-0.0673646434511177,-0.01414615821534404,-0.024263946051875873,-0.018717143306305473,-0.010115726535599778,-0.013076089907801958,0.009246631036336384,-0.0149175770122415,0.004897316082624089,-0.006887311805002128,-0.02160551734960503,-0.014386018932451172,-0.0011796405142068256,-0.0252022050892291,-0.0019077096844769548,-0.019534137518496975,-0.012787119296244875,-0.036202143639739615,-0.00945567989263596,0.004282769284760013,-0.0003397833673848272,-0.01937527631449476,-0.039600556972532064,-0.02026684747373675,-0.00027399371619463153,-0.034676771803287876,-0.01881021548435402,-0.009248046532459031,-0.011858758175615214
2016-11-13,-0.0037669563440787535,0.10073850049608235,0.0761718247520502,0.0725278175824069,0.12999649637022026,0.002958095780340786,0.0387544637069952,0.01775147208768213,0.05657134262379904,0.004897316082624089,0.15927697859190215,0.07393936378053612,0.046189359064789715,0.06759219543085893,0.029753103766712474,0.02918950129427822,0.13178902690960337,-0.01583103800551411,0.015432160787509863,0.028638067025354097,0.0516579941681361,0.08721502382217983,0.005280320024534602,0.016213116662077365,-0.017630710058132437,0.0002740688093261223,0.05359689358148323,0.06324857349024704,0.00871201910292041,0.029930436237946223
2016-11-20,0.015032752784779335,-0.018981337758718908,0.007092109653015211,-0.014610722227399675,-0.0072036536695968545,0.04263306691651336,-0.037627418187293205,0.03425758024169823,0.0057328350903753655,0.004897316082624089,0.03143077991313992,-0.011705831043559822,-0.004389771700729406,-0.005456831440764254,0.009823612556756345,-0.019522336834915555,0.013300189367128734,-0.0029247016721413166,0.0015293793203083883,0.05060411657534836,-0.0057749591591054195,-0.032525452420189005,0.029442563439032954,0.006499867592333786,-0.01890391515425871,0.028758856022733204,0.013964505302708208,0.020694195406743443,0.03212422240243873,-0.03776479941880051
2016-11-27,0.015718726542114148,0.0013770321234281013,0.02619727582681164,0.02521329421083962,0.03757843647062753,-0.051947967860597855,-0.0029820254350504394,0.016483515994785147,0.005903973397632711,0.004897316082624089,0.0048967240976891535,0.02524750971621259,0.01855655043666138,0.017145649137762398,0.014019624590624336,-0.010662466639185908,0.01441270069354994,0.015155376930438003,0.009066621187179935,0.005500152615370846,0.0030642452057052516,0.0054953622570246274,0.00298258933957829,0.008219380559365774,0.01780494929257781,0.043929916795499846,0.014576875561085112,0.022482291243059338,0.013930965906326254,0.03924695271591627
2016-12-04,-0.01690679448214827,-0.009764228962195198,-0.013725233400063597,0.014729473722659758,-0.006992948720238035,-0.07215515329722177,-0.027916332162183255,0.018017978600587625,-0.003238021995573992,0.004897316082624089,0.05995044087713142,-0.007679907998575319,-0.015065215700279855,-0.019124710849472315,-0.0361172484700828,-0.019013270737618382,0.03513904104930443,-0.01995698464032758,-0.04379084436880354,-0.01243610991822619,-0.006109977085500873,-0.017360499798697582,-0.021146498393694202,-0.017040987590624335,-0.012700867501860391,-0.015302259555798003,0.019391962937896245,0.05601701268061898,0.008053916508609316,-0.004913553785013902
2016-12-11,0.03685156518315358,-0.003888342178591575,0.04049567023195233,0.02784896002573589,0.004099293779462609,0.04034489634685734,0.027692318613711908,0.024867364799600722,0.0727727432295644,0.004897316082624089,0.08278124599936709,0.02710420592731344,0.03361473548147953,0.04062025559068072,0.04683827684111708,0.002679663250007458,0.04767139051900404,0.04063473360430159,0.03274003285169269,0.025541218674963728,0.035144644630574984,0.0016357428423934284,0.045907170084640736,0.024970173015314234,0.023908106175112076,0.04584320554428678,0.036554051336035176,-0.0037950922234201157,0.015039333790344722,-0.0042100863297360736
2016-12-18,0.017727245817989346,0.04126882995890857,0.0030763709474430634,-0.012716476679360489,-0.030880333004056792,-0.01840659817756407,0.01763126138631832,0.01960102317406398,-0.009059672532509722,0.004897316082624089,-0.01219784584869743,0.012894315951122115,0.0012905224311341446,0.0012607500101105007,0.015380668372976913,0.03224627766245591,-0.00643360410062177,-0.006190341136566357,-0.009386014403494958,0.01632865686715923,-0.005826545660966409,0.027586854133121008,0.005324869506583729,-0.015467776467515293,0.0036742854624840504,0.031946291593343945,0.020219668331385554,0.023857318654102455,-0.003588324996197989,0.012842552999853929
