Date,AAPL,ABBV,ABT,ADBE,AIG,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2016-01-31,-0.07524246402426815,-0.06352772807604912,-0.15188462765779498,-0.05120294936109304,-0.08859133987558121,-0.05913872314890445,-0.026921122577485357,-0.13151543200295746,-0.07881464505654323,-0.2274022898311432,-0.16916794369293753,-0.15983370676980158,-0.11705671197731948,-0.16469664575911092,-0.07711724001967257,-0.09638050489766659,-0.17618224904021873,-0.07270058714991989,-0.0641179961868863,0.019865100362320476,-0.008365975907270728,-0.0908836514698177,-0.16298994582372806,-0.0642724582091575,-0.13188780313826964,-0.11725401183278261,-0.007632403120275355,-0.03879501519676598,-0.18414933751557416,-0.06707562596463368,-0.08812324314307296,0.054769683847676776,-0.038678864301793014,0.06481804935694746,-0.13495069609090493,-0.10812812230703073,-0.02103733745457037,-0.06581053706535356,-0.17976100152431362,-0.12849166186831062,-0.021413650172323995,-0.10358956859231816,-0.04907382063304888,-0.0035721742671517287,-0.09322774725466199,-0.09956436260022827,0.01674478919546396,-0.09284971297171685,0.07284233468606938,-0.0009312363430359349,-0.061238894441348335,-0.028321413099587245,-0.0538114453083014,-0.08372619384160884,0.04774014229243284,-0.03880467898274631,-0.013000708897322744,-0.07384351434332093,0.0023897679049063036,0.04981956977549662,-0.04070413210479085,-0.18160346661949078,-0.007029715606381992,0.07527173817082611,-0.19706243623689013,-0.007839890376841296,-0.11134706403809125,-0.0019241839424234408,-0.00620497173809631,-0.05545222944678374,0.03767822577991864,0.0238878986815394,-0.0016574964648189416,-0.0930187468966267,-0.08722801084427412,0.012327091695961911,-0.22471913910325447,0.04552247163561085,0.06756532688325612,-0.002616779878583997,-0.0690167124552149,0.0263293103813107,-0.20336647319539747,-0.027003265490848194,-0.021081204271469645,-0.07928381886376423,-0.03148740460764832,-0.061166760672593745,-0.039458387092298985,0.09443138611230473,-0.0638799404815219,-0.07597499431220589,0.08254470279716664,-0.0012829575264291515
2016-02-29,-0.0012874021346480635,-0.005282284739708154,0.02351381876365366,-0.04465382980123944,-0.11118970846340426,-0.061943752846643885,-0.022683743141052592,-0.0587393835904203,0.0019443084949060108,0.03887816202065886,-0.0071288296533480455,-0.11456869990744745,-0.02291552717683254,0.18802407179816583,-0.007318987877958483,-0.0037002477320093874,-0.08760038297409711,0.08772483149620958,0.047852456343577154,-0.027987439575548945,0.03625928477875884,0.008155226621465506,-0.12759585409425578,-0.004521073672187348,-0.004554768876194437,0.10046221743613093,0.006004694518530362,-0.022801694512478488,0.15738119949326768,0.03023676702650757,-0.003130980196227484,-0.0031263233856508865,0.07284683430894412,0.07962148071963071,0.04773849154370735,0.030102113681805154,0.01868889626289949,0.002369575802485313,0.051204956790410705,-0.006747854762731542,-0.05796283745704456,-0.07044032934771627,-0.013040757481069032,-0.012338901996488683,0.06122791252797577,-0.037703341419928704,0.014672950748898073,-0.05378147043561066,-0.013323072754316212,0.004893169824444765,-0.0834205387449044,0.03042863682795427,-0.057633788677232345,-0.023699896133117293,-0.04606760834582002,-0.05962886542373891,0.019362563389583087,-0.1061589213399371,0.046380067633793765,0.007527377515488043,-0.009078391195006197,-0.04559494400097275,-0.06978908834102637,0.017560218491621482,0.01709502816662245,-0.006773090201280585,0.07457316957446647,0.012944527387820592,-0.014904471540306496,-0.017110848792214806,-0.017137800608272857,0.011332115726899517,0.055340344044744416,0.13071722859773138,0.11005088464741086,-0.038995671796047016,-0.016272805289497372,-0.004137906933126656,0.024681128073261727,0.0922524892504466,-0.021732433050879907,-0.07596520388154693,0.003817989070054928,0.0017004337050032792,0.03421327763528281,0.10285138192906818,0.04423022157783274,-0.038442292793989474,-0.024275144624438694,0.015209178888254238,-0.005137597675984207,-0.05866783530434316,-0.00030126775286698493,0.038888194683493804
2016-03-31,0.12721063650657194,0.045962268833959596,0.07976240483008445,0.1015854535627927,0.08341311286485587,0.05376729644892064,0.11030345107312556,0.07442263797657822,0.1570618658583649,0.10471403559194559,0.07412415916483939,0.08398128483228118,0.04068946503065973,0.018771587904984344,0.09941635748009414,0.03763004883400001,0.07464684660889542,0.13057598220929068,0.1273668713975371,0.07632530286797667,0.058028705833185645,0.0544654346695308,0.19036352431650427,0.05032311703236725,0.08974172444361161,0.08747148067318333,0.06751079639053503,0.1433362776455014,0.0663395691326798,0.0667860660432813,0.03967767776004982,0.08616037560748202,0.11365978211231642,0.1387745440395618,0.07913684641621521,0.19087564820034952,-0.035957984060135506,0.0909403179644479,0.05791076573211584,0.08098423250181508,0.06369043749040504,0.04982275000611902,0.08091934818699964,0.10557467961388278,0.15584245006070052,0.09327447921541321,0.028419378186524957,0.05186486746877983,0.027591581474356808,0.08397327837157742,0.00013868360909974342,0.026460836034705615,0.12172393622200928,0.08720681008701336,0.07244672415457054,-0.005830531503413172,-0.025961148668387057,0.11071742967061127,0.0622171856193221,0.02691320867105418,0.06299337537419714,0.012550556836287807,0.08549518164213432,0.048927802625345906,0.09442243174220044,0.0006248273747213595,0.1361607075076634,0.11228941016857474,0.05512437533408954,-0.001011038834558775,0.025158628088953083,0.10064862163875765,0.012060804715101847,0.006891389452173824,0.03601727935169374,0.025597034888433567,0.11856323872571872,0.073682249910894,0.06008122457202414,0.04882133235929498,0.09717536262805049,0.03234503537180755,0.19715512598060547,0.08298757667527212,0.08675003152080385,0.008749893368482642,0.09238736889024346,0.06038375272315233,0.056499462887835694,0.06603612401352588,0.06713928671346414,0.03069060934405221,0.040051919508436784,0.04291984812723326
2016-04-30,-0.13992123870858175,0.07818894146230781,-0.06436431382410868,0.004477592273782305,0.03274752839444317,0.05582615585992734,0.029519599924530127,0.11109428941783261,-0.056634316254599026,0.07079450589566139,0.061919084442286554,0.07692324895588842,0.09717736002378752,0.04243737191215957,0.04627535120387116,0.12993101924368866,0.10967488379898627,0.025317840531722036,0.04846126153398056,0.009314795153268385,-0.0007980371753374405,0.04443784452722044,0.1867397446778316,-0.057189175666825576,0.026682936094341247,-0.02559186021467097,-0.02714207632259147,0.07106919555739011,0.03440807368127152,0.019923569592181778,0.03977435909963489,-0.023549575194562022,0.004597185082292343,-0.02147226000108049,0.015522735490971273,0.014688010376721294,0.07590029880636306,-0.032714532088891635,-0.039734281085679,0.0117722110029852,-0.07211956713922973,0.04541993141346734,0.0034476202961020164,0.019812653679438075,-0.036381829390525144,-0.06398761446650014,0.035859613743622676,0.07510826120439584,-0.006237465655336782,-0.03427476189130518,0.048882295167929524,0.049119635071183776,0.007212280881450095,0.028420206003684223,0.0064449731135038935,0.07078768759386844,0.05533326604472766,0.026400044324686123,0.00450087520973752,0.0007978225266045413,0.036476816699993586,0.08789048362726692,-0.0970487621972308,-0.006422328935395738,-0.11933878682406662,-0.04115847062505251,-0.002806725188015946,-0.022034104032352952,0.0046838961417510205,0.10357631481063678,-0.01863280504315501,0.00010200133730431382,0.015025954766385352,-0.012123829290458188,0.04265741120846833,-0.058123948307492346,0.01391844100429207,-0.03151041999066284,0.007401135610643594,-0.033787203068738836,0.018786420525238823,0.025587455920574653,0.047830481137153935,-0.0002777168211590686,0.02156697797677265,0.09654288419751045,-0.003792587045401752,0.05173673949862012,0.009937160546770185,-0.048119656907970265,-0.05887930842290656,0.03349887115320982,-0.02365312788060292,0.05754257973356647
2016-05-31,0.07177297702139174,0.03163902908837657,0.01876616321596347,0.055720653067094394,0.03690448361458176,0.004357446545324883,0.008581082132920637,0.09581709440582009,0.05907381099679987,0.005043731213229874,-0.05653562893235131,0.015796500050062834,0.04522860359214276,-0.05904029003395306,0.021104396804357606,-0.006649965212839448,0.00626601667284965,-0.06703555785258186,0.03156802098960543,-0.0071910194342099665,0.04180400278301599,0.017527887311193924,-0.07843720513084018,0.004320725520378543,0.10435350546508193,0.05674800271507041,-0.04029874374652587,-0.001099497630916213,-0.02375962502828033,0.016641072975335236,-0.039124515908690594,0.0034302188177637305,-0.03924594812832838,-0.010840204256963304,-0.005162341266666481,-0.0008479563687725511,0.009606744661701416,-0.016910615654158523,-0.013037043034076268,-0.016352205771793193,0.05787699952043068,-0.024229414202604493,-0.008110163185340857,0.0013374773095926606,0.0747711029785254,0.052274317072244836,0.012621095573243979,0.0327532061446163,0.07290751407910356,-0.004464072573470368,1.3800037457212255e-05,0.023559675469778885,0.05406492173968713,-0.01123820628806993,-0.03502261154220476,0.03561438926274407,0.01680348582811142,0.01925663539082545,0.01231199608800937,0.014830149662359071,0.025893499528464314,0.011456132462560387,0.07019660846324838,0.02911988239508534,0.13928691642291802,-0.06311499798100018,0.3183601420472757,0.008529727886213534,-0.017385351799234394,0.07033755553367715,0.011482378983533215,0.005707207853970608,-0.035477268474263246,0.09752993981019698,-0.029914160823451552,-0.02041510332666352,0.07907836886738773,-0.002067473913705098,0.0085005812046004,-0.12823510812973848,0.05213215814690919,0.08859469578371049,-0.0728111083172156,0.062412144397642644,0.015112370572041511,-0.02840509978469119,-0.011317288895754007,0.003045007130880961,0.023819413558349378,-0.0007850956771285889,-0.019221677385789282,0.02257769465191739,0.06622121332952768,0.015476761547027484
2016-06-30,-0.04265967995904574,-0.01620858249167012,-0.008074846234915944,-0.036996081833864936,-0.0810466013325788,-0.03672049316659309,0.07933752957821816,-0.009919933525815994,0.009913629622605002,-0.07138316812962153,0.029488667404594215,-0.09972842505148383,-0.0763197913607565,-0.012591587978092122,-0.052645661556718015,0.03124413964401551,-0.08975714399719659,0.04551114088603314,0.04430436119520076,0.03962466274205956,0.02985794184959989,-0.13285104542371118,-0.004338972920170048,0.055588826903297583,-0.0513677633423949,-0.012392500027910036,-0.007361379180347072,0.0379212646321323,-0.012974362228500125,0.0285130909889717,-0.014110092184283829,0.09663813819116607,0.0026914125106782816,0.06098628688830887,-0.0681985731875897,-0.0776543002966753,-0.01293701326123553,0.04232924071043631,-0.0364177278616481,-0.08375100727690987,-0.06051939342536794,-0.06834743733880033,-0.03353003110679165,0.02187457629664591,-0.012748728590804337,0.03830326674607165,0.07640439166931978,-0.0479546699860387,0.06358926603154047,0.024162084822297425,0.049580299106465775,0.050544056430058326,-0.011980655668495155,-0.08175197801447098,-0.006844379147844526,0.027146327993155195,0.07815611378731924,-0.1255765136616609,0.040399329760648195,0.09293297473967921,0.03235500685568349,-0.05078559744616473,-0.03452820985871374,0.08558089456285911,-0.1081212476444049,0.0025582499935004055,0.006207012148826241,0.01815882955400494,0.05500039769830023,0.014697403709954981,0.04479305843099102,0.0412653950871007,-0.03387146237057137,-0.024581034052121642,0.01958624504399853,0.04062666757402855,-0.1723348805267566,0.0847490474389081,0.10370379171486732,0.015120976468898206,-0.02545879571987575,0.011927085038580199,-0.04905251604174787,0.033828496663742325,0.06114341078019847,0.036346165584919765,0.044912107022470504,-0.05190142357156324,-0.06042597099133429,0.09705301662607613,0.07583934878927345,-0.06683782240555369,0.031647141561154335,0.053021883630091304
2016-07-31,0.09006288184244915,0.07917003316698223,0.14539948840960815,0.021609767982460504,0.029305959068381737,0.13066066635903395,0.01901234730435708,0.06035326650727413,0.042342157279064985,0.060895435336316917,0.02918316419596967,0.09193642478506558,0.01901818009118328,0.08202435226447702,0.06924961783895989,0.017130816410117822,0.03724564003326303,0.10219310477824117,0.0272480569636544,0.022150023376226846,0.03597033707746977,0.05621180065624132,-0.05815895001942162,0.06482446205125303,0.03009695604369833,0.0738282888085986,-0.027275637563535127,-0.02241732852093925,0.07966222915220622,0.5562777412061966,-0.011991496258118794,-0.0023315288676520884,0.07170232963307965,0.02530257058611851,0.018203102069247246,0.06667508838240055,0.05494093924810528,-0.010800373373706096,-0.047350561307539785,0.11448768451016833,0.12481343212364826,0.06885198460503883,0.08262209498432971,8.610836160927171e-05,0.058242043441109725,0.06280492396744908,0.03239875622043531,0.037463468781888,-0.023621319906200422,-0.037502759221843096,0.05257142743498955,0.01837447488615851,0.04375552798912663,0.0838691103038316,-0.022353476563225505,-0.03361918968836719,0.014924624603635639,0.07306058894733747,0.018501569789059813,-0.018271625883967912,0.018225977456318265,0.11346920730166943,0.10767998149813485,-0.016181012232344916,-0.002514247360006938,0.00543483371308584,0.21463507076799915,0.006376110013539105,0.02812910857487405,0.04771379259793296,0.018787097770757377,-0.014353021359143847,0.01999461491355503,0.1681912357155635,0.04973193614503835,0.016281454498375814,0.1228763118550722,-0.0024240093230418758,0.01675739061420356,0.07891713501725173,0.07498635568679446,0.07094984197702692,0.10603916443971939,0.11929595254342007,0.014163976308470883,0.06647573990133537,0.00352775578206721,0.045623781773234784,0.05231245649441907,0.002317028380884878,-0.04827652741018873,0.013522183761133899,-0.0006844660045407513,-0.05109873956340938
2016-08-31,0.02365199039878285,-0.03216050289077221,-0.06100553687518451,0.04547309340371575,0.09900802519313645,-0.005704654588860825,-0.02064435391937558,0.013639826927226206,0.08914715007058072,0.017375022550096597,-0.02347182987581975,0.11905576614998759,0.05761392354375405,0.04880028946751058,0.024148675803892017,-0.2328566348916814,0.08970518725308141,-0.009787440244873657,0.0951164337817787,-0.0012092437045713167,-0.029591182848286324,0.07383644570010373,0.00563408388868436,-0.02807281240095183,-0.029095413129833103,0.02980669325049634,0.0073336806458015324,-0.008199027258448122,-0.0005587951839114425,-0.00036821869917058603,-0.015528811208249116,-0.05979609725536694,-0.04929091357562254,-0.07639345434688927,-0.004739075355118527,0.018715474220365458,0.03628580712525875,0.003211145395987103,-0.013715883399888606,0.01204806535997216,-0.0018829469241588015,0.07123384323743065,-0.024827950040490654,0.008428764462232285,-0.0018932678697489713,0.03735089162731686,-0.040676033629501784,0.055182197120622334,0.04287754353569806,-0.004584260531134365,-0.05603358328494279,-0.03208075967661772,-0.06951837977315489,0.014594746311432427,-0.009274303529772654,0.023647194722585807,-0.0068468449705760825,0.024822804070322668,0.011195719062021992,-0.023781064981850175,0.07040549860808532,0.11590688007823191,0.02008007248793442,-0.05065856900446508,0.06794517203553085,0.03855839797252103,0.07623555770552737,0.004385606156289246,-0.012990507015265162,-0.048813242057467954,0.020095546995982483,-0.003291554457650836,-0.0024167601646465364,0.016384403166814998,-0.0053190217317538036,-0.027978931602841817,0.1095481636170752,-0.030291408561315736,-0.055671255076357506,-0.06079993001337447,-0.04186598564639932,0.0,-0.09702286592474041,-0.00301094083931408,-0.04992967374086099,0.03262284847613772,0.017517158806790167,0.046952786538407176,0.038313870138118045,-0.05558566821347344,0.023056198363844205,0.06749938953322077,-0.014265681345015269,-0.011994541373387735
2016-09-30,0.06550425927905024,-0.016068815459405084,0.006425688432855736,0.060893397572076235,-0.002780294989695342,-0.019111070372287098,0.004466250163383645,0.08860318280928281,-0.019157201392416168,-0.023482692007598005,0.01769017377193527,-0.03035938183316733,-0.042956487151147305,0.03865239708381596,-0.02776205860175973,-0.06046346847020334,-0.010682832654601127,0.08322111741565119,0.04960930830656918,-0.002689940046728956,0.016549081956352296,0.0032122165283399173,0.058952920115544094,-0.05910290488244552,-0.1018634666885948,0.00890588583383689,-0.04721659703974923,0.023265202547946284,-0.015587081242351086,-0.03554359105382787,-0.016938417499031133,0.004770235769412157,0.03473822056843212,-0.020882244587221765,-0.04206356833823188,0.061686563630529045,0.019313972487409847,-0.05093789324757314,0.01555575073355464,0.007216746104343752,0.017990786113672774,-0.048329798073581065,-0.04056085753399441,-0.0010279508268214999,-0.00018879928673509738,0.05182499482458924,-0.01013893307723146,-0.0134815203178702,0.0002234963747758112,-0.017596925827495058,0.032283044985161435,-0.013376189891092571,-0.056818234262380196,0.05319279262507681,-0.002593790122219164,-0.020565891437871464,-0.0022826838395341165,0.023732428888062707,-0.01679328775202149,-0.034164175336934055,0.0012367733852642893,0.0,0.0024365457512993682,0.011410642295392126,0.011287902903679647,-0.08151881222570778,0.11705182630120259,-0.04706427343987263,0.018922709629338286,-0.026724349348291154,0.02794671009118921,-0.0170504733014738,0.10282636710427018,0.08609498803914062,-0.045381942989180635,-0.037168807960724526,0.003496484621964946,-0.0005841885604686015,-0.0066046904355220315,-0.02151274867987496,0.04621310704227066,0.00820028197807443,-0.03763974942939674,0.009203272447075417,0.03378511493380021,0.020936054750934296,0.001281998038191956,-0.02215707478039508,0.022249574231291813,-0.0066882712186154825,-0.0011149362079422298,-0.12834645439889336,0.009518821542826572,0.0016066729229571308
2016-10-31,0.00433431923800387,-0.10743143816949619,-0.0662227627100691,-0.009489577764961399,0.03977090963596108,-0.15376758143923064,0.03405996699605951,-0.05671734948914742,-0.012984073027180854,0.04238321596719685,0.0811445617129678,0.05431314737185211,0.08974342631303411,0.0018620515617224775,-0.05854422418142524,-0.04927975006818741,0.040652206812249014,-0.05151795083989941,-0.07437864110923598,-0.03223301414168234,-0.06425502930915472,0.030766740020043093,0.005321278576785549,-0.03042413602181293,0.053694122146892065,-0.0247935029843237,-0.05027819272628875,0.017780733002726645,0.03820154696163147,0.0020413541088846188,-0.001830822206552285,-0.0002499554080754862,-0.07026255194113074,0.0234304093950235,-0.01522281042877116,-0.0020605735500279776,-0.02365441885882935,-0.01755574190379572,-0.06938820564028592,-0.005350856655782943,0.0072631729885843654,0.10522751087156035,-0.05183392068862802,-0.05425539978020688,-0.0324833913607363,-0.07629138737261432,-0.018115730711392497,0.047656996021774756,-0.006256186359348326,0.0018902956620132638,-0.0799895681938928,0.027782435216418877,-0.0724476941407255,0.05356465958039269,-0.024185205950896793,0.02369018073078788,-0.050694223990568,0.05694353572171118,-0.06202103596933972,0.04570619002471088,-0.059125219149502195,0.0533711088775497,0.04027774920069915,0.046435726970288194,0.26707254063707264,-0.04691365986981899,0.03852949425019658,-0.01810517992593841,-0.014434073049229168,-0.0637732061045404,-0.025402375248603115,-0.008023021117640639,0.01684155738712323,0.0032117935480442394,0.0059055370016516395,-0.019763589599538722,0.0041177640997855924,0.005262773774855178,-0.079402286988981,0.0007279273774740691,-0.07563194670319862,0.06442633225359118,-0.030877771138355214,0.009547109400823706,0.009499911499203595,-0.09586816290513589,-0.014630777837634223,0.04360001146965353,-0.0022975381756981106,-0.06409091135131773,0.02617204687675745,0.03906959229030327,-0.02911838552680568,-0.045371279717279056
