Date,UNH,GS,HD,MSFT,MCD,AMGN,CAT,MA,HON,CRM,TRV,JNJ,CVX,AXP,AAPL,MMM,PG,IBM,BA,JPM,WMT,NKE,DIS,MRK,DD,KO,T,CSCO,INTC,WBA
2016-11-30,0.12467551864846005,0.23412075448281233,0.06620012308357293,0.012468191499136028,0.06775773513266103,0.027509051884948343,0.14497940086698113,-0.04503841017747223,0.044983279011339805,-0.04204368690980298,0.04779063104471959,-0.03380382556655903,0.07567398705011485,0.08461314248858898,-0.02160079589222086,0.045620533246323536,-0.049999943957446,0.06552147445995837,0.07342659845304911,0.15752238323012824,0.0058556112764833745,-0.0021921754357568934,0.06937126836648821,0.04206410671555583,0.035495396980329996,-0.040303794581025065,0.050013393654868565,-0.028031270001270592,0.0026594150942440553,0.028894266677602864
2016-12-31,0.010863923777826745,0.09193314484305004,0.036167151716480994,0.031198198582631065,0.020541687647845253,0.014853917200559952,-0.02951027255393346,0.01027391456796245,0.016763227350621746,-0.04916667938232422,0.08624713094149317,0.03513021326206034,0.055037475916111855,0.02831752450230618,0.04795500327914026,0.039769659888428954,0.01964578319223298,0.02323983514167227,0.034005970780973005,0.07633762427572277,-0.011576047645602272,0.01884151681906343,0.059556048306034226,-0.03053219375040772,0.04415267361218689,0.027509267620162037,0.10095797418213448,0.01341368345212457,0.0452447944450749,-0.02325035055845459
2017-01-31,0.012871852042585674,-0.042305242801573106,0.026103776340402174,0.040392541650286606,0.006983286305004777,0.07160918912595049,0.04004460711080027,0.031964957960608276,0.02132083334133461,0.15541921606688547,-0.037902255019213515,-0.01701237747372486,-0.05395074568054348,0.035444568131749676,0.04774664717974875,-0.02100036218412671,0.050121938442545755,0.05138825538288816,0.04971757456753467,-0.013810898505609459,-0.03443278983995679,0.04072407991340077,0.06169628275374728,0.05299812034172291,0.04211813111689966,0.0026534089352370227,0.006612232019199027,0.02527423145424068,0.0151639976251432,-0.009908016073958748
2017-02-28,0.020234644500966903,0.08454714167050081,0.053278051347838806,-0.004363780209940327,0.04911118588200436,0.1344623271764085,0.010453615509244951,0.03884109522060619,0.05787198249370262,0.02844500686983098,0.03786718570456915,0.08625748318837356,0.019998724696935977,0.048180445895068535,0.1337777717101576,0.07289554504350182,0.039611868955736984,0.038894473531752016,0.11235028986550821,0.07077908237689101,0.06278093343820879,0.08052939212213528,-0.005061029725503374,0.06259069224859881,0.044105133684334774,0.009381378149605046,-0.008776049351292281,0.11263011889082852,-0.00981973842212469,0.058952293599309646
2017-03-31,-0.004587460369525509,-0.07393383094148709,0.019415996160544235,0.029384057017666,0.015354433210576612,-0.07058294039931667,-0.040347640130567575,0.018196769020558667,0.002971905321048629,0.014013514579365172,-0.008468019556284845,0.01914753818236581,-0.04559993682344232,-0.011866133034958648,0.04868968459812284,0.02672355584474917,-0.01339633751347391,-0.03158676890863299,-0.018698078685590036,-0.03067753737278578,0.02368528747295673,-0.02197980882440198,0.029975565537246895,-0.028411718732456737,0.0360131514139479,0.020366870971331608,-0.005743161289636811,-0.01111757352663556,-0.0035912563814585186,-0.03855059471629818
2017-04-30,0.06627661317115252,-0.025770563983315453,0.06313439072068272,0.039478001714039035,0.07962340557956415,-0.004571260461612714,0.11157206432182742,0.036264974519585325,0.05021234765046678,0.04400539431225803,0.009291497952518046,-0.008671334710805167,-0.006240358590873796,0.00588278479742077,-6.967748844688426e-05,0.023519681711867912,-0.020604186193096452,-0.07953409777946285,0.045063810844037766,0.0018654849424422082,0.04300788191839122,-0.005741951524596889,0.01949018281953374,-0.019043047319191153,-0.01164626667727564,0.01672979854253298,-0.031065992114371777,0.016769076719978848,0.002217842461383679,0.04202314309828603
2017-05-31,0.0017150936325291966,-0.05285401364641584,-0.010909114607726478,0.026004942279247212,0.07832496456713822,-0.04260148181341461,0.030999159995321435,0.05639643041471731,0.01924142566316256,0.04087315990251872,0.026220625668221142,0.045602119881179126,-0.020312514113862257,-0.02914860567494504,0.06780753019670915,0.050356059553106514,0.008702824012794208,-0.038054244431788065,0.02292041560126523,-0.05574725917482792,0.05248730082681208,-0.043674559649793276,-0.06626292541283163,0.044601327860400275,-0.013375512265475953,0.05376554140358647,-0.0277566176104449,-0.07455244051251542,0.006324515654849927,-0.059635065983702384
2017-06-30,0.06282542905294686,0.050364458443518556,-0.000716526374837767,-0.013029681044035235,0.021406989682338562,0.10944340718048218,0.01925454389490544,-0.01163750022970389,0.0022558143092330507,-0.03391344194808643,0.019373758969774446,0.03150093647215013,0.00821406391540247,0.09487944467173492,-0.05721416366765897,0.01819333837211934,-0.01067091329664227,0.00786210281122024,0.053935929631218515,0.11259900607698592,-0.037150362681500515,0.11721291392828648,-0.015656840877844136,-0.008428160065526935,0.033802664529333226,-0.005517942734765802,-0.020762912586200777,-0.007294752452694175,-0.06563269694372398,-0.03344839100968133
2017-07-31,0.03446221896378443,0.015457469621158015,-0.02477174799212556,0.05469322564536094,0.012927676944877842,0.01323815369866721,0.06804893150055702,0.05420496431076516,0.021231853866015005,0.04849889897967863,0.012329123011223242,0.0032504389720626747,0.04658301521879271,0.015570944994479863,0.03270399448039485,-0.03371929518768302,0.050286849527453104,-0.05954612688110816,0.22609364648733554,0.009900665009100695,0.05695038029699395,0.0008473017107957226,0.042332064081508136,-0.00327671489545156,0.03363981782385839,0.022073670105051013,0.05155658583630163,0.01418009327391645,0.051274592107667605,0.030136397597625653
2017-08-31,0.036963446746010487,-0.003665210217039361,0.007728987513522467,0.03395275505153106,0.03725070967819133,0.02555110230586788,0.03106612159950206,0.04303633194154566,0.02073414699049647,0.0516519235064159,-0.05394648813524394,0.0037073226638093537,-0.004475757424225568,0.01020759349002831,0.10699929623095095,0.021500566998074788,0.015965649507498902,-0.00040454764471109517,-0.005652906756458798,-0.009912730689291327,-0.017863846827681162,-0.10259978212722554,-0.07941412090511357,-0.00031287460272444445,0.0375158332213994,-0.006326501723229794,-0.039487376339543245,0.024165318863674123,-0.0038551170347304042,0.0152947543251436
2017-09-30,-0.01159735391345762,0.060114290474940324,0.09134600568476126,-0.003744980279796417,-0.02056622927397822,0.04882677454946682,0.06145219457122142,0.05926458593768902,0.02509618199107022,-0.02167765987153314,0.01727923143684773,-0.017828959440301273,0.09180445260181203,0.05063871718123503,-0.060243901726761195,0.027309831670206952,-0.01398046869695957,0.014332633737603517,0.06071106068426069,0.050830760491621385,0.0008967126962138305,-0.018178527993893412,-0.025988142694022165,0.009914157239383492,0.03870960628372977,-0.0039922968324445085,0.04564854711608768,0.04408567321360213,0.08582824046599558,-0.052515172835723156
2017-10-31,0.07337256776168033,0.02230272015359147,0.013572953832325707,0.11665990304545693,0.06529237916593966,-0.0602305078338059,0.09542151136827992,0.05524576843304807,0.017073665841804475,0.09548274827423953,0.0810477755748269,0.07230220358554695,-0.013701894682414895,0.060012977763254094,0.09680783459471387,0.09666515101152395,-0.04388914114407183,0.061896823907810594,0.014830407451830174,0.05955523132796925,0.11735326437978633,0.06055953761767263,-0.007710279061669878,-0.13962198602340448,0.04448945056607312,0.021550591787481865,-0.12658240999986992,0.02423738730284719,0.1945902595188549,-0.14180276176868634
2017-11-30,0.08905138976034999,0.024489693297638393,0.09018565648615451,0.01698394948930204,0.03645791158240863,0.009364229490786746,0.03939598225039953,0.011426943450202343,0.08738805502850333,0.019347307287332027,0.023556484051734605,0.005546344245737522,0.03636103921886691,0.022926978821878885,0.020277847191411125,0.061586354898967466,0.04227475561548988,0.009869954638136225,0.07871900544106891,0.03886265072435657,0.11361807997352491,0.0987451203062113,0.07166947212145502,0.003267242573906204,0.006602458151430346,0.0035939997519802702,0.08112915700782497,0.09223996594580197,-0.008447193683252863,0.10428457329428387
2017-12-31,-0.03379050893392366,0.028751315132685917,0.0539982820447269,0.016276777531168074,0.0008720484902025039,-0.01001937979880263,0.11640083234909326,0.0059149159454392475,-0.016671241845047424,-0.020034474156486404,0.005912502139578502,0.0027992647966823547,0.05210512741683626,0.01637503530676132,-0.015245921335607426,-0.03195681806276773,0.02100253065732094,-0.0035721952036705806,0.06542652795327242,0.02315376090929444,0.026336276808790027,0.03869132438180123,0.03391399520784777,0.026753176761098896,-0.010283511944060408,0.0024033634180831154,0.06871938152217272,0.026809474823983104,0.029437940980005406,-0.0019240443485215586
2018-01-31,0.07402702262829308,0.0515389451279924,0.05999056999630503,0.11070817190737903,-0.0056937220438109115,0.06986779224966089,0.03779375014998432,0.11830121298121288,0.04114478688019041,0.1142521756983157,0.10527888732111368,-0.010950517841123886,0.0012780781399566177,0.004437719102022619,-0.010636255950676743,0.06428178918881677,-0.0531323483399706,0.06700531227020146,0.20162078704117437,0.08726915634394805,0.07949367329153545,0.09064757815683144,0.010789688314514212,0.052959069950957005,0.0612187594201834,0.03727103307030788,-0.01981596267332819,0.0926851011334815,0.042894374867519236,0.036353590495334265
2018-02-28,-0.0448518804607172,-0.01576005353148835,-0.09273262708681329,-0.008414953880371057,-0.07246716562933908,-0.00478820337805308,-0.050067688456652104,0.03999990397688946,-0.04901112088984594,0.020542500769570093,-0.07283894792373202,-0.054116218272893146,-0.0982518046220412,-0.019013888806480472,0.06818475044059458,-0.054296574526491725,-0.09057222630615824,-0.038267801609849994,0.027169160005964033,-0.0014697286494340656,-0.1556285922155476,-0.017443443401084946,-0.05070392173934013,-0.08489447284253748,-0.05969019279219567,-0.09182604898607494,-0.03070736361815829,0.07799731632240992,0.03083498152644526,-0.07924694237908692
2018-03-31,-0.050634403698478936,-0.042102458029048995,-0.016533428846538523,-0.026661204933427163,-0.00862186854697411,-0.07231877749937698,-0.04688581252275925,-0.0034135437697987436,-0.04367688505348455,0.00043013377856193635,0.004198956119297437,-0.01332006689587717,0.018942109323452527,-0.0433803659454558,-0.05805056766595229,-0.06789523272041897,0.009679133782944271,-0.015401251537616845,-0.09477911476995127,-0.04787882437993529,-0.005661330405787313,-0.005803806425254909,-0.0263668515972747,0.013395874635394378,-0.09374098570645051,0.013729348564245125,-0.01790657086382874,-0.042206531923120294,0.05660389532579346,-0.04964420360964117
2018-04-30,0.10467295239364449,-0.053720383138302075,0.03680441061132611,0.024652231390514423,0.07072518304943398,0.023463218031975597,-0.015559698161413116,0.01920430476885482,0.0011764313813911187,0.04032669551972834,-0.05228285720154269,-0.01295339774137172,0.09707133160623349,0.06261500478749049,-0.015019702459436512,-0.1144770103477164,-0.07909430805524487,-0.055204302276307016,0.017323337873896838,-0.005805111308269106,-0.005732095088479494,0.029349691662816868,-0.0010951422501599417,0.08077841712250056,-0.007377178781384552,-0.005065702945474038,-0.06538379714844023,0.040943042300216614,-0.00883269469039849,0.014968591737340997
2018-05-31,0.021615916849235584,-0.04888695555973244,0.01512148252132861,0.06146719201496209,-0.04437432869914182,0.03740475054591519,0.05229986217257809,0.06647247174699045,0.027513192162317512,0.06893135064499889,-0.023404295565643274,-0.04729883500442977,0.0021892407769597,-0.004556980596887139,0.1351240460494183,0.021549053510276917,0.011473477681522404,-0.013854573633181655,0.06102866717871702,-0.016271211802008856,-0.06104453463538295,0.049861181668072074,-0.008571742236733404,0.011211380426706441,0.026617449522059022,-0.004859913886523071,-0.011621089202926371,-0.035673946051474004,0.07552459750286356,-0.05535071290859905
2018-06-30,0.019452009151944782,-0.023508078622195394,0.04583213232168837,-0.0023270611777261863,-0.014528201595226609,0.02766954381083586,-0.10690555017806436,0.03366280108041586,-0.026097058594856337,0.05466629525502764,-0.042359661797146786,0.014378681557357442,0.017135859868020686,-0.003051894488559581,-0.009418265330544573,-0.002585815413383208,0.06683088435976314,-0.011393203920613382,-0.04727966404692152,-0.026259348165020624,0.03767867026679128,0.11284894730089778,0.05368452525498535,0.027534007193358967,0.028232660211262806,0.02908429622437758,-0.006497091825787726,0.007492308632266909,-0.0994565094073977,-0.03798680252681308
2018-07-31,0.0321187040423665,0.07643825234101653,0.012403868109973182,0.07575302758112157,0.0054246433461309085,0.0647922504045162,0.06642390688151134,0.008799319460093713,0.10829561928936471,0.005498533970384134,0.06375702491396784,0.09213788435931258,-0.0012656167124424078,0.019155892955261766,0.027983176111674446,0.07930049399590855,0.045529601349678206,0.037437204009606706,0.061965402241680456,0.10916181503135092,0.041797998553308346,-0.034764003157503165,0.09219375926791273,0.08517296622483972,0.04323413077025284,0.06315541091821619,0.01622568697614546,-0.009536892946535369,-0.032388019468747475,0.12662452405843316
2018-08-31,0.06018467682766704,0.004917488106268131,0.021664392530647447,0.06299278958492427,0.036198989040504115,0.023505235328827867,-0.03442273850684485,0.08868668623336418,0.001173703207750787,0.11323368188421745,0.011218652641487026,0.023148096916932426,-0.05285713462516406,0.06491170470529473,0.200422201803804,6.484294461173157e-05,0.02559322804508568,0.022122201974394073,-0.033163568601207394,-0.003218653265739446,0.08054200316801485,0.07141403548664993,-0.013561187973224698,0.04129341685952448,0.03133929569591953,-0.04417753605679464,-0.0009382957228155631,0.1295813156022847,0.012984078046021752,0.020349611703920356
2018-09-30,-0.0056705253874483885,-0.057062402953917735,0.031777628718880235,0.018160843509051228,0.03119018016369468,0.037435351298555686,0.0982353619914953,0.03270549740147577,0.04614617944147237,0.0415902960972756,-0.00860356058899614,0.02583717609518721,0.03224707412559913,0.004812333303970906,-0.008302946309271975,-0.000995522791427339,0.0033758377631170067,0.032291089224459446,0.08492067297979089,-0.015185984414679998,-0.02034216460262661,0.030657092853800583,0.04392083181589368,0.04131844502733628,-0.08298856768017215,0.04516236462273615,0.05134595256901853,0.018421652179553716,-0.023539049630572073,0.06330232232547783
2018-10-31,-0.017628979661707955,0.005039311409074543,-0.15095348507417194,-0.06610120001553199,0.057445064440671656,-0.0699500995770771,-0.19933642783361305,-0.11100604100670164,-0.0919575624328336,-0.13701813150595032,-0.03530951955864836,0.013172510684412497,-0.08693156233276045,-0.03182697266098211,-0.030477490908584204,-0.09705290730783256,0.07489597585880792,-0.23662454835383517,-0.04581883510699947,-0.02708754440430361,0.06783089833430744,-0.11425869494153762,-0.018043453897218287,0.03763736071876278,-0.16156138041453028,0.036587990332986875,-0.06827804083810207,-0.05325157863354402,-0.008670017068491909,0.09423887773756534
2018-11-30,0.08000416245136366,-0.15045395666065908,0.03137734523900426,0.04268368968211789,0.07220202421844557,0.08773357525287628,0.1182822486261883,0.0172003652170043,0.018990605851876285,0.04022142810207652,0.04187642165045302,0.0560429948857919,0.07570453674022404,0.09286487959865486,-0.18119750918319832,0.10028312572313491,0.06574182576936893,0.09093401914068955,-0.018313321485437406,0.019904551750392407,-0.026226545712966454,0.004037346344633486,0.00574761020596104,0.07784278279008183,0.0881174060068386,0.060955504821856854,0.018252939841279403,0.046338498013522855,0.05845404709893853,0.06715896749705075
2018-12-31,-0.11458652846007,-0.12397074110258055,-0.0471383799909143,-0.08404729651120413,-0.058034069690271695,-0.06521017850242206,-0.06338901656742613,-0.06176966326227773,-0.09969341927845998,-0.04055753368536008,-0.07578586897777528,-0.1215112771471053,-0.08533721462975119,-0.15097545257067313,-0.11669852993121133,-0.08358970739790916,-0.02740438434736925,-0.08529829529313637,-0.06996201623869647,-0.12204314544526074,-0.04087753890565249,-0.013045907048408134,-0.04320261828577565,-0.030178660991476702,-0.07553998529906436,-0.06051585904907597,-0.08642780915040049,-0.09484006766101549,-0.04826602207774633,-0.1929845426934298
2019-01-31,0.08461817080132117,0.18533349260868937,0.06815275344261762,0.028157960458781828,0.006814052103769397,-0.038835022402612274,0.054668027853276735,0.12109727886022137,0.0871177095599518,0.1095130310748127,0.04835065049667531,0.031228054637262748,0.05386542696932173,0.08183314823535404,0.05515406457458627,0.05122280483181041,0.057800225276092965,0.18254616805342883,0.19572081088906046,0.06884361147633267,0.028770990175081668,0.10439712303086846,0.017054239870882393,-0.025912700771519526,0.006170264010796567,0.016473016775207183,0.07649694887891956,0.09984225648003053,0.0040485452039722425,0.05751494700425286
2019-02-28,-0.10355302187813986,-0.0026040750809713797,0.00877244261098431,0.07735742933976186,0.03484987561988517,0.023727910927969997,0.03139055209570274,0.06460472931780603,0.07840760598134078,0.07685722564954522,0.05870646621650133,0.033560569598585666,0.05348501911479908,0.049075032145031505,0.04477665624646909,0.042555175618888885,0.02156111930311644,0.040130297685613714,0.14664772710613705,0.008309077605435755,0.03297501040722661,0.04702026492812661,0.011836433871094787,0.09216708657262895,0.0036067858706485545,-0.057967893035872686,0.03526276853355226,0.09473454503799639,0.13106296499962644,-0.008786177689058206
2019-03-31,0.024703873129790388,-0.023944945362087355,0.04417661977908871,0.052753787414290265,0.03296342277477238,-0.0005261325465010236,-0.01347011152699551,0.047514991101298865,0.03147912201548597,-0.032263971745924436,0.03805527546377285,0.023053336092681898,0.03010533235830737,0.014479347809947862,0.09702561638277629,0.0018806037388454655,0.05580938034216021,0.02150138273770219,-0.1330574462625016,-0.029992125506621337,-0.00944768108833749,-0.015203056088883504,-0.01604041393707034,0.030069857441710424,0.0015031473849944632,0.04254675073555969,0.007712143896665191,0.04288200180095303,0.013972853125215012,-0.11125160833889991
2019-04-30,-0.05738896273531857,0.07255585817504606,0.061545722215903265,0.10734291892913195,0.0403899879604559,-0.056111131407151627,0.0352433852940337,0.081312868128814,0.09256232979740431,0.04407407464503099,0.048046096879377664,0.010086440251859452,-0.025328867335084437,0.07634950163442245,0.05643581120353125,-0.08792945402594965,0.0305785211447287,-0.005882330452491424,-0.009779331522148826,0.15517118219224368,0.054444679032413346,0.04298770454229417,0.233630541988759,-0.05362491256368673,0.0780909097305389,0.04694849525420186,0.008264259922800443,0.04286425086695722,-0.049534466670029365,-0.15331118837732882
2019-05-31,0.03745637677167779,-0.10978777997116385,-0.06799218660610917,-0.04948090279351214,0.009419854665385197,-0.062373313782963735,-0.14065433835768404,-0.010816567960783341,-0.04907199656829475,-0.08430602919167274,0.012661230157037906,-0.0648202905966343,-0.04239437198954921,-0.021496335160848257,-0.12421280012044011,-0.14982415642464286,-0.03352738460783755,-0.08341962394774571,-0.09033178703417111,-0.0869451068810898,-0.008373333540689032,-0.11926766546659273,-0.03599333204556965,0.006352249284709455,-0.20483227844846885,0.0014268329432971516,-0.012273813187264615,-0.07006268005391059,-0.13186300047690702,-0.07117778848801237
2019-06-30,0.013608701215137353,0.12115744148627794,0.10312753620248194,0.08311806476764194,0.04735969513883198,0.1054587811553005,0.13755114034461857,0.05185103579766159,0.0625646013570873,0.002113414290272342,0.03281821834157439,0.0619903300606901,0.09301740800193725,0.0761050125113496,0.13051903142453036,0.08507063394164849,0.065493856000439,0.08591213476594861,0.0655717739648416,0.05511505082605672,0.08921530603875305,0.08828103883386462,0.057558316016280475,0.06564868172749727,0.1622075651872108,0.04452461850721834,0.09581415168377716,0.0518933221298592,0.08696629863534233,0.10802603881653661
2019-07-31,0.020490977302469515,0.07590398940467358,0.0275039082519819,0.01724345966877916,0.014735686020343364,0.012480793597606787,-0.026464622671266147,0.030508814921616834,-0.012199908573809926,0.01825614150438004,-0.01939520125669736,-0.06504894870619427,-0.010688039465433508,0.010684840944551022,0.076394510607386,0.00796127592635476,0.08348793828316792,0.07498195858037793,-0.0627180510900538,0.04491261081896991,-0.0009955797526046695,0.02477663499411875,0.030475873400542364,-0.010256447366108645,-0.034801951318890745,0.0335823062423557,0.03655022221799409,0.018630053647475275,0.05598507136177622,-0.0032923911386618654
2019-08-31,-0.06027870886751108,-0.06786995411198216,0.06654519606620046,0.015036931173732171,0.03987533613173877,0.1260479295112329,-0.0962254089161011,0.033422725111131424,-0.040664195139706316,0.01016185970368122,0.002318970366874007,-0.006897332169355064,-0.03395199374090263,-0.03216208490116079,-0.016461187309569247,-0.06593537687601403,0.018553049544252742,-0.07446519823209796,0.07380839151592133,-0.052931009537753315,0.04024683333129153,-0.015247297322660502,-0.04020700508754049,0.041932748673611187,-0.05861996984910922,0.045791273216882145,0.03553607997078334,-0.15505426617201334,-0.05578445098567242,-0.05196008686323372
2019-09-30,-0.06690239982355028,0.016281667539004285,0.024250159265920113,0.008487115240203957,-0.014956082583638342,-0.0724283777108291,0.06142865160514188,-0.03482942598767602,0.027821518349057994,-0.048888348335641374,0.017229316445476428,0.007946531994398764,0.00747532379010285,-0.017363300461550102,0.07296160168722365,0.01657181656951323,0.03451694255018056,0.07297268632988096,0.04498882931207504,0.0712724590902738,0.038683530055785065,0.11147963287081097,-0.05056096591573733,-0.020013563114343658,0.04975741417643298,-0.0036696450532914815,0.0731707947572644,0.0555437844337876,0.08690156353854595,0.08048439694432252
2019-10-31,0.16280139706836572,0.0296771720800868,0.011033555511256843,0.031216089285829085,-0.0838808884590384,0.10201002705115103,0.09954179929988416,0.020532517360806413,0.02086287334821013,0.05423068525571728,-0.11856887803539007,0.020559592252286762,-0.020741978494953295,-0.00466216638940975,0.11068449493588628,0.0035890881039648548,0.0074398308229646215,-0.08038772435435015,-0.10660493981461494,0.06993547019228208,-0.011964952445590149,-0.04652900103781055,-0.0030693349550465765,0.02946080468186274,-0.0757255811177725,-0.00018361203124239722,0.03583916204235482,-0.031170867110342115,0.09703074738861672,-0.009582257597915422
2019-11-30,0.1075187421497783,0.04319989357947174,-0.059979738736632426,0.05946233629018538,-0.004949857942354474,0.10799374312716092,0.05029030755364006,0.05570583583883204,0.03883270110401993,0.040897141490380706,0.043186343527766624,0.048489635650052376,0.018461579060521593,0.024215662691542184,0.07755399839635846,0.037879591935676915,-0.019677245542850885,0.017811442385173182,0.08357199951708072,0.054754937139645854,0.015606389092092998,0.04672173235365418,0.16671800337652587,0.006000330884161187,-0.012135215914505615,-0.011595142622619514,-0.02883867997700129,-0.04630608572992678,0.03254005684897843,0.09609297275718842
