datadate,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MMM,MRK,MSFT,NKE,PG,T,TRV,UNH,WBA,WMT
2016-06-12,0.2833962483906843,0.26561542619592315,0.3354501526227065,0.07589394822631255,0.3531162789587933,0.10072658057632758,0.42707290944549464,0.8839610388645901,0.30499896081583305,0.4275206975226909,1.2147423993841588,0.041418790934638225,0.21167614237997454,0.1020377398536185,0.4125838572178678,0.23465381449360184,0.9599380308911087,0.14701810333875304,0.05410729860008303,0.051420333986584424,0.114765935729957,0.31835626318611226,0.1914708763551205,0.1670543621183113,0.30972688015134403,0.728667759692391,0.728661054855666,0.2888059123850273,0.3809608792697514,0.3390924925609596
2016-06-19,0.2938010199145214,0.2747758031453348,0.35231484668440416,0.07666563218609326,0.3535813339817865,0.10239075886411038,0.42825307638005905,0.8875292580822182,0.2998848368263959,0.4275206975226909,1.2501904575919498,0.04196934746035428,0.2130639431754264,0.10229285098687974,0.4162212463872948,0.23776275401711425,0.9839827214529284,0.15095696746035392,0.05522088004838574,0.05145818325507868,0.1145077904974639,0.32359669550193304,0.19662718361782572,0.1714087860052157,0.30998768709962493,0.7215116805399983,0.741363442277162,0.2920570501887661,0.38013120040382814,0.34000056266084094
2016-06-26,0.29987206882710193,0.2807234937972345,0.36287373319842225,0.07866528904836095,0.3676219456283315,0.1050529707948112,0.44677212833162916,0.8846550220158086,0.3101608738593104,0.4275206975226909,1.2835030187769034,0.04221505408314433,0.21860835805359735,0.1060610575175377,0.41899165721903275,0.23745431837668732,1.028228924363899,0.1539121914989586,0.056319622824028706,0.052677428554910165,0.11438591607522204,0.3236546047173056,0.19781097159866753,0.17505924883704382,0.3132661856138077,0.7077834958669105,0.746972749532727,0.29290797028546295,0.3841751493442944,0.3352284591549009
2016-07-03,0.2876852398247545,0.28241270884089353,0.35884699443960083,0.03639820829455325,0.3412297722958406,0.10325010758563054,0.43048356115287184,0.8431583647499805,0.3034872051852479,0.4275206975226909,1.222935333683202,0.04116635423630183,0.22005623102345154,0.10757591339319691,0.40518476127659714,0.22576803929535352,1.0104821295324928,0.15949950424025358,0.06179006158055465,0.021394760270788692,0.1117146924049829,0.308318959367894,0.18270435036620697,0.16555234483618297,0.29558853293769105,0.6786377990290661,0.7218179273988398,0.29301072444846893,0.3782548003055189,0.3313149281800119
2016-07-10,0.2853344812453011,0.2704570621972257,0.3541783069204647,0.03628629128849728,0.33717223849059086,0.10189709591495717,0.4237158770062443,0.8381687858042424,0.2986433519806249,0.4275206975226909,1.205613533837842,0.03971998538119282,0.21572324902585077,0.10610637320635471,0.39028826270025163,0.22290114355826968,1.0011666707934743,0.15858566838519705,0.06199240030975927,0.021234268704995125,0.11071814083542625,0.300994111302035,0.1787218846029665,0.16231251580289377,0.29217670307167365,0.6923347834732106,0.7265249040595537,0.29216033585199497,0.3833462843963437,0.32669339004315634
2016-07-17,0.27926845157719893,0.2668461092600016,0.3414616508707961,0.0356558926937126,0.3232591832963695,0.10125867430664477,0.4157587713347656,0.8204703698842425,0.29810471667645144,0.4275206975226909,1.121629319590044,0.03959031633854758,0.21501762068466077,0.10257347856711446,0.3783804086629186,0.22262931289539373,0.9645081840941182,0.15771680103704233,0.0603766300608411,0.02083916460321138,0.10810582747944156,0.2995807564275663,0.1740624686170419,0.15908702084569096,0.29136142102613005,0.6878149947258919,0.7230955889358741,0.2920363025954244,0.3800475828823284,0.32744726375440025
2016-07-24,0.27960812534761514,0.26299651548242325,0.3483408735431137,0.03536737569281944,0.3286346194509576,0.09984804468274847,0.40370975451653235,0.8311086852991716,0.3044811250057297,0.4275206975226909,1.1302298062373586,0.039085722502999146,0.22175028902544852,0.10154324039434379,0.38285634540705593,0.21901468036577965,0.9666167279069411,0.15702853221296623,0.058616773130816584,0.020083651462677054,0.10868098594973785,0.3037062309720466,0.16634195049220898,0.16025025099626974,0.29234712812012886,0.6848012418107247,0.7427428491706005,0.28723982633315703,0.3854668231545288,0.32798150810043053
2016-07-31,0.26908819745737084,0.25402313239524854,0.3478265352109815,0.03606355204100494,0.3152128575642462,0.11065736789397233,0.4158973889126274,0.856898357618174,0.3100661878510667,0.4275206975226909,1.1416167950288691,0.040402036858849404,0.22073696268430518,0.10247664599249803,0.38065980871510485,0.21866490047219858,0.9676744607653669,0.1653352110091536,0.05769056488403046,0.0218948502898679,0.1103331493396189,0.30453461482740846,0.1663490131437272,0.1637660352489357,0.29279116511809145,0.6819538353998692,0.7486863257643767,0.288222700040582,0.39568108597628915,0.3364893911632009
2016-08-07,0.2609013868350634,0.2518536972668233,0.3421993049404741,0.036591925649439916,0.3157931092855527,0.11129684856420678,0.40906402330871505,0.8728516392195448,0.3104544581478645,0.4275206975226909,1.145914022217745,0.04079451884717947,0.22066108850275176,0.10067155277868522,0.3786322806195744,0.22159697727869723,0.9452158300076147,0.16590559467178867,0.05671396985502747,0.022228604298005557,0.11020339651797294,0.27973693244246445,0.16267532893351375,0.1627397485463909,0.2921426419032111,0.6840079132173388,0.7337858389301387,0.28816501356915647,0.38939185475749305,0.3328854511005798
2016-08-14,0.2592131730174951,0.25278530266649246,0.3429320657647578,0.03621528449136529,0.31411902533271363,0.11088781935228394,0.41131672444128653,0.8587540941460107,0.31014897444051465,0.4275206975226909,1.137771539732155,0.04089607948573875,0.22117425382485117,0.10163506563331297,0.38312285727719736,0.22343132979309646,0.9593969615662103,0.1638331877431154,0.0571623949183839,0.022170949785519097,0.10916414553843916,0.2822762288362558,0.16273148196386703,0.16101000808354174,0.2871692683426904,0.6821114032915975,0.7342192623435647,0.2883868651333545,0.37635292923212815,0.33229978174555114
2016-08-21,0.25641624960710147,0.25191172138783857,0.34214708468945315,0.035854316913126454,0.3109718404414985,0.11682721597479269,0.416033659354604,0.8574112417704891,0.3115969154976599,0.4275206975226909,1.1173747449995448,0.041231194266701174,0.22115520514223772,0.10284803098797198,0.3758387393891235,0.22957979033610193,0.9515306639766907,0.16424351676524068,0.05770268220494708,0.023040360997871857,0.10956528320368814,0.2822316776637754,0.1636352319504765,0.15431264781521106,0.286281217690388,0.7198678745296352,0.7407195435458913,0.29009233518905725,0.379679453488569,0.3372288267158189
2016-08-28,0.2622188241727381,0.2543287379621825,0.34605492297730917,0.03645356096045315,0.31541107068249735,0.11310474439243955,0.4050190521053434,0.8658736503943589,0.3154587405190572,0.4275206975226909,1.1191251663630433,0.041852466136182966,0.21994287682282845,0.10396537948026172,0.37562555802815406,0.23127695276466184,0.9463577397992277,0.16651835771766785,0.05695500569664207,0.02315511987386615,0.10968742275355012,0.284521863114985,0.1624790981386603,0.1540511009545073,0.2853986425730507,0.7257075106799493,0.7428062555944669,0.301600902431955,0.3949833236380012,0.34514521890889477
2016-09-04,0.2602959348095481,0.2576245100274284,0.34393156097100575,0.03675094819915157,0.3191563116980687,0.12052959645441995,0.39891131899159643,0.8692194417710933,0.31809814324104463,0.4275206975226909,1.0978910264882036,0.041607823529837544,0.2206231709688566,0.10316389144039508,0.3670886135275142,0.23073423111888489,0.928549555926876,0.16522160458839605,0.05612881192721484,0.02287725043913703,0.10883812021577582,0.28393456806568446,0.1634933598922569,0.15546462723228044,0.2833250248841057,0.7209226259941474,0.7321804508611229,0.3016229799447601,0.3654870553824434,0.34123155630060936
2016-09-11,0.2719061481337401,0.26260530211562005,0.34430126627303226,0.03750295157395721,0.3227117106401192,0.1219915457375598,0.4128439809193498,0.8663011578745576,0.3249818944472997,0.4275206975226909,1.1018639370070256,0.04402142907513343,0.22925034255035462,0.10572161911050829,0.3737177532751894,0.23286144343318402,0.9402522059940712,0.17065472572342966,0.05598012633270567,0.02312682770435715,0.11204179296409947,0.2861609713038375,0.16773994066867917,0.16302291111543307,0.28976422999510815,0.7434344380372787,0.7603313944454374,0.30837236409410035,0.36240166055890616,0.35191021097858005
2016-09-18,0.2440104512446277,0.2528729941452158,0.35219758811969626,0.0380446279857989,0.31775599150049033,0.12350624496830312,0.41297784732042614,0.8966712822767421,0.3244903487988271,0.4275206975226909,1.1189229148269537,0.044590415907204375,0.22473596069547716,0.1069929724344451,0.3515942972145663,0.23282205883387183,0.9521089263066677,0.17118118785783984,0.055298403779740955,0.022986397626346654,0.1124130042054977,0.28712586860592176,0.16469278716133548,0.1634660687208574,0.28380769102530523,0.7343726749865754,0.7588063554577121,0.2975714255091622,0.36876114484653943,0.3394989410154272
2016-09-25,0.24879496989648314,0.25021117315421354,0.3511495451793244,0.036578041932013354,0.31625277902250404,0.1285945829482446,0.40638917713343786,0.8841999421281642,0.32202022820649123,0.4275206975226909,1.1248180455475947,0.0440042049460642,0.22140309423232643,0.10620595482846196,0.35613221769488335,0.23172467348796688,0.9318633387286968,0.1687780827405094,0.05404730867160202,0.022615617635616987,0.11093647058015914,0.28402476329061,0.1641765987286515,0.16355498951979894,0.2847455240972895,0.7151594363968106,0.7545947860578949,0.29325112298237627,0.36624431070742836,0.34193901633440477
2016-10-02,0.2532456471434688,0.26583281669571196,0.35526332437757374,0.052322360049977756,0.30166487851507906,0.12689993962886495,0.40152070653726174,0.8478391982872673,0.31456343708397816,0.4275206975226909,1.160855286120422,0.04369985506727964,0.22423522333545584,0.1120289011329299,0.36017755231452125,0.23503883096833422,0.9490321574500233,0.16599112176357064,0.05746351349126614,-0.00249177601364018,0.11268064532567974,0.2904101188456111,0.16026773495093097,0.17132113337164123,0.2797384136329207,0.7335308201423737,0.7452474527470077,0.3010768236395106,0.37274058166143015,0.34302950404595367
2016-10-09,0.2510031598243832,0.26473774419708485,0.3683786154977303,0.05149755482244355,0.3026878180827802,0.12735193859085508,0.4047104166305034,0.853227831111035,0.3158218268744536,0.4275206975226909,1.1023442971950803,0.04382586976897782,0.24446965297064518,0.11431740826726997,0.3568688346423406,0.2328508646619366,0.927852758252783,0.1683379888098325,0.05719375812230959,-0.0025337265838125266,0.11590328679008079,0.2887445518106514,0.15988667534017503,0.17416601027257989,0.2789613624839403,0.7663670338559763,0.7453775928767111,0.3084352064212753,0.37619361158668624,0.36010608197662564
2016-10-16,0.24338536435916983,0.2738948249105109,0.3782387912408948,0.05163256713845745,0.30544988326432726,0.12159049367816795,0.42200917201331817,0.8632727571005693,0.3199382340374394,0.4275206975226909,1.0978837203415464,0.04448107380206885,0.23984940081358527,0.1152204010680862,0.3630628197562931,0.23617843741314495,0.9359604763714019,0.16858037612273363,0.05797047747825293,-0.0025195133748227815,0.1165837499309842,0.2916719587569132,0.16094478987568994,0.1763715355656781,0.28391408598388135,0.7595279603768943,0.7418152216907344,0.31474578337463777,0.3837357386482505,0.36142129776178494
2016-10-23,0.2455353379894438,0.27975252131103223,0.3402509214960485,0.05082170399604858,0.3101910258981069,0.12203413466861532,0.422429081637212,0.8613979297899856,0.3139886140773752,0.4275206975226909,1.0717990037936709,0.044417830569174914,0.23954391762926183,0.11893197183028748,0.3868194196265484,0.2447561451189115,0.9227047943436569,0.1667397169008856,0.056860104696219306,-0.0025230517066052063,0.11715463201029228,0.29615188753520566,0.1550754438449307,0.1758605112207901,0.2977175693531914,0.7945768633230673,0.7996025017083218,0.28995497908462187,0.36807096710090154,0.36200304114419346
2016-10-30,0.2544036653251057,0.3068165323121217,0.3455680870231106,0.0487191896907082,0.3192512072697135,0.1201986685142757,0.41536481170281997,0.8404894075103597,0.3112451866554951,0.4275206975226909,1.0568540814758975,0.045503296245812785,0.23764641049698962,0.11722143313855311,0.39138464593762745,0.2407451409198762,0.9144270201793815,0.16646328544377983,0.055112868526362845,-0.0025642397942331058,0.12037508384274533,0.3080301753425321,0.15453150124918266,0.17501535305460023,0.28839860513426446,0.8165337229687185,0.7990125524310308,0.3003260086179657,0.3702040540865664,0.3534688931532245
2016-11-06,0.2658102243731259,0.32945473623910404,0.3505266277314257,0.04993071031724366,0.32487246902810457,0.1347617465408997,0.41784990317017817,0.8322378022958594,0.3159584723376767,0.4275206975226909,1.0850923872134413,0.039339126151592824,0.24111506018368933,0.11735985640146028,0.4038604503490411,0.24120525673086024,0.9414337083869266,0.16861944217536154,0.05718301121487128,-0.0025887183081189763,0.1198617110080003,0.3081349118863412,0.15758475523400725,0.18223175872498606,0.29436453772754495,0.8175902813561666,0.8277150192041337,0.30608347476241005,0.3736595990842631,0.3631706656223372
2016-11-13,0.26681531698580674,0.2993033500186171,0.3257163033005064,0.046911737932050765,0.28749868751428115,0.13436427255995054,0.4022604775735867,0.8177220266744201,0.29904136739985887,0.4275206975226909,0.9360079080052398,0.036630679576350314,0.23046980366343814,0.11092678682504241,0.39219155551087176,0.23568620509476912,0.8318105108918784,0.1713318192612923,0.05631395187792189,-0.002586098371086449,0.11397405556666605,0.28424620759946784,0.15675704811569918,0.17932437789837113,0.2996474619509395,0.8173663453711334,0.7856087328626828,0.288049576103477,0.37043243413227067,0.3526166395400932
2016-11-20,0.2628637545045523,0.30715534866607924,0.3234225265167,0.047607320243718346,0.28958471871023705,0.12887014388898946,0.41798835575572163,0.7985519864886461,0.29733673419806816,0.4275206975226909,0.9074849192231452,0.037064550323299986,0.23285489575238086,0.11153540065636629,0.3883762442412381,0.24204008943808336,0.8208923958344893,0.1718343814297439,0.05622795996820183,-0.0024615346328791185,0.115371054860152,0.2938022462580567,0.15330241888630597,0.1781663144011801,0.3054211569495064,0.794516647217787,0.7747892242899006,0.2822095612784951,0.3605566084594757,0.366455839428667
2016-11-27,0.2587958209211112,0.30673293877999513,0.3151660634461392,0.046436492386484805,0.27909668015555045,0.13593152163633135,0.41978343945169827,0.7856024948158573,0.29849649934281725,0.4275206975226909,0.9030629802185098,0.03666858275724303,0.22861264136712245,0.10965528326146003,0.3830064823993023,0.24464859999629632,0.8092293299543087,0.1692690716178864,0.055722743265565006,-0.0024480702465232407,0.11501860423431835,0.29219651142880515,0.1528465385724197,0.1767138716207357,0.3000782994231911,0.7610825113363958,0.76365739145083,0.2760043121070028,0.35560285190596397,0.3526166395400932
2016-12-04,0.2632464496885443,0.30975745633480095,0.3195518978943181,0.045762438868099706,0.28106214973411064,0.14650242786503012,0.4318387587385163,0.7716980258810633,0.29946623416301726,0.4275206975226909,0.8546268479521338,0.03714857498552757,0.2321094287673132,0.11179329403371197,0.39735801335571647,0.24939036010697835,0.7817591676507127,0.1741760293431819,0.058274635464571595,-0.0024981745259260338,0.11572567214876699,0.2973588250611151,0.15614853974326692,0.18276944174407525,0.3039385299740234,0.7729097453897975,0.7491304025948696,0.26240414940005663,0.3453537534295025,0.35667179808611604
2016-12-11,0.25389016955481375,0.3109666872553133,0.3071151448801083,0.0445225338211271,0.27991471711193644,0.14082100730991584,0.42020238500005325,0.752973637203697,0.28130291879703606,0.4275206975226909,0.7892886200479164,0.03616826923585326,0.22456082994824372,0.10742951544123583,0.3795791313263779,0.24872389735949846,0.7461872509100264,0.16737487010216243,0.05642721621940607,-0.002435957083502344,0.11179661408825084,0.29687318268799556,0.14929483588492118,0.17831682193360474,0.2968417075958223,0.7390303434744943,0.7268808713826383,0.2634038154700918,0.3415591776728938,0.36074339395467897
2016-12-18,0.24946783496396502,0.29864210542126723,0.30617332510247597,0.04509599558361282,0.2888340130233667,0.1434616531670013,0.41292199062117035,0.7384982801876707,0.2838747383799173,0.4275206975226909,0.7990349634097472,0.03570783386404015,0.22427139770479781,0.10729420566949313,0.37382951628287725,0.24095395855693214,0.7510189319554763,0.16841745434333547,0.05696186450225455,-0.0023968204799212447,0.1124518323393175,0.29112019500297837,0.14850402856803474,0.18111834309516964,0.295755017357812,0.716151794324456,0.7124747620073739,0.2572661884413267,0.3427892351203682,0.3561693018927008
2016-12-25,0.24829029197366137,0.3023257965894591,0.30629584343985194,0.044150125579292696,0.2835056501876939,0.14344112051304866,0.4137334979725385,0.7363779507225144,0.28052709524543223,0.4275206975226909,0.7921710285869138,0.03572369813676761,0.22310201953059552,0.1073070776274644,0.36715579486695354,0.24078772609156,0.7328150267696514,0.16898424385314476,0.0562655490924285,-0.002398766899021392,0.1116340008313952,0.3051971957015777,0.14629666318451243,0.17766415007524633,0.2947803068486291,0.6983862688860305,0.7094409683925375,0.2587021955043311,0.350110315130058,0.3635446800164495
2017-01-01,0.25800027389066066,0.2970611923518539,0.30236530878404894,0.022429131596081002,0.24648141050379355,0.14639542930538582,0.41797762055266713,0.7339290613212884,0.28395884182882497,0.4275206975226909,0.7949206321293515,0.03598214076201123,0.22487834957639583,0.11829635399666485,0.395360742242145,0.23395149493788417,0.7388126491773929,0.14995922036979004,0.0519536460188317,-0.003830566915055135,0.0972312114901637,0.2782591632551006,0.14475940673805404,0.18143903266586736,0.2755586278015616,0.7016819607167912,0.667759368032005,0.26938468027201745,0.35654056741374207,0.36575371887071617
2017-01-08,0.25342712002388534,0.2770335306401618,0.2967963704084053,0.02194699690055242,0.2456866510116274,0.13580258929873593,0.41783935471722133,0.7393311410263236,0.27155616163883406,0.4275206975226909,0.7772304833130798,0.03613034848626126,0.2197937804642323,0.11582617707725122,0.3930848169167379,0.23175882830433048,0.7402710577974597,0.14895326489054853,0.04977926829476961,-0.0038610185897690547,0.09741669436008826,0.2717955357695001,0.1431468735630598,0.1724874479181391,0.272479941497769,0.722229762567404,0.6911905118329081,0.2654536311232909,0.35497620145497544,0.3703618085019616
