,AAPL,ABBV,ABT,ADBE,AIG,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2016-11-30,1.6333243793352143,-1.0356903509811142,-0.020712918325609474,-1.2737714771595663,-0.18361053097402377,0.7937751449164631,0.33014347814789885,-0.9730374230394165,0.48051050520797384,-0.9605068374510772,-0.03324350391394877,0.7687139737397845,1.1106199519359041,0.7072544349017377,-1.2111185492178675,0.605816361091369,1.1070397846249524,0.5431634331496714,-0.30891638685741896,0.8940198296231797,-1.8877701709882044,-1.186057378041189,0.054470595204428575,-2.276218324226732,-1.8752395853998651,0.004348252851070244,1.1070397846249524,0.6809998746214071,-0.2212022877390417,-1.0231597653927749,0.2800211357945405,0.8313669016814821,-1.7499337295164699,-0.6597727833309273,-0.6848339545076059,0.09206235196944759,0.3677352349129179,-0.5845892698008892,0.33014347814789885,0.6434081178563881,-1.6998113871631115,-0.7098951256842856,1.6458549649235537,-0.29638580126907965,0.4429187484429548,0.1421846943228059,1.1446315413899715,-0.12095760303232501,-0.20867170215070238,1.2949985684500465,-1.186057378041189,0.7812445593281238,-0.5720586842125499,-0.8352009815676809,0.12965410873446548,0.6684692890330678,0.6434081178563881,1.16969271256665,0.4429187484429548,0.605816361091369,0.6308775322680488,0.9692033431532167,1.7836914063952904,-0.4216916571524749,-2.4516465224634856,-0.45928341391749394,-0.4091610715641356,-1.8752395853998651,1.0067950999182358,1.3827126675684227,0.8689586584465011,-0.5845892698008892,-0.7850786392143225,-0.3966304859757963,-0.5720586842125499,0.20483762226450353,-1.7374031439281294,1.282467982861706,0.7687139737397845,0.8940198296231797,0.7812445593281238,-1.3238938195129235,-2.1759736395200155,0.4303881628546155,0.3677352349129179,-0.07083526067896669,-1.1985879636295282,0.5807551899146904,-0.0833658462673071,1.3827126675684227,1.320059739626725,0.6183469466797095,1.3952432531567631,-0.8226703959793416
2016-12-31,1.7638660430940154,-0.7423111669027316,0.22058849799075503,-0.3993606013242296,0.2469693107275635,0.2997309362011793,0.4184445935168145,-1.0852617324812348,0.5503486572008535,-1.296308234375698,0.8537280036741445,1.0647745055686066,1.5000579157259364,0.5635390635692571,-0.7159303541659243,0.7086335336217008,1.64515238577838,0.00954199609629188,-0.8742152305867716,1.3022018201998782,-1.07207132611283,-0.6104071032186927,-0.8478344178499632,-2.3515407438480125,-1.1380233579548507,0.04911321520150401,0.4712062189904303,1.4736771029891291,-0.18831409942976646,-1.1116425452180423,0.33930215530639024,1.2362497883578587,-1.7975436763750474,-0.09598125485093971,-0.9929288879024069,0.14144605978033195,0.5767294699376619,-0.4785030395346539,-0.06960044211413123,0.8009663782005287,-2.417492775690032,-0.2674565376401908,1.5792003539363608,-0.04321962937732391,0.5107774380956414,0.3261117489379866,1.2494401947262623,-0.3334085694822102,-0.1751236930613628,0.748204752726913,-1.6920204254278157,0.3656829680431987,-0.557645477745077,-0.6235975095870964,-0.12236206758774701,-0.12236206758774701,0.7218239399901045,1.1175361310422223,0.5767294699376619,0.40525418714840966,0.37887337441160235,1.051584099200203,1.9221509195148638,0.12825565341192713,-2.7868241540053424,-0.43893182042944173,-0.386170194955826,-1.9294477400590861,0.6163006890428729,0.9064896291477603,0.9592512546213761,-0.6631687286923086,-0.6367879159555012,-0.3729797885874223,-0.21469491216657494,0.26015971709596714,-1.8371148954802583,1.2890114138314746,-0.016838816640515432,0.9856320673581834,0.08868443430671615,-0.9929288879024069,-1.9294477400590861,0.07549402793831131,0.23377890435915868,-0.29383735037699804,-0.6499783223239048,0.03592280883310036,-0.04321962937732391,1.2098689756210503,1.4341058838839171,-0.08279084848253489,1.5132483220943413,-1.428212298059737
2017-01-31,1.7704331045799615,-0.74028114409386,0.22436169881766063,-0.39670972059112664,0.25079026985633307,0.3036474119336768,0.4225759816076997,-1.0838525675965947,0.5547188368010583,-1.2952811359059693,0.8586474037457847,1.070075972055158,1.506147394193243,0.567933122320394,-0.7138525730551888,0.7132902630330893,1.6515045349059385,0.01293313050828594,-0.8724239992872198,1.3079331114032053,-1.0706382820772578,-0.6081382889005014,-0.8459954282485473,-2.3524239774528417,-1.1367097096739383,0.05257598706629399,0.4754331236850434,1.479718823154572,-0.18528115228175196,-1.1102811386352658,0.34329026849168365,1.241861683806526,-1.7974239856407337,-0.09278115364640141,-0.9913525689612427,0.1450759857016457,0.5811474078397307,-0.47599543370714276,-0.06635258260772899,0.805790261668441,-2.418495405049521,-0.264566865397768,1.5854331073092591,-0.039924011569057734,0.5150759802430502,0.330075982972348,1.083290257574495,-0.33063829299444736,-0.5288525757844865,0.7529331195910973,-1.6917097014860463,0.36971883953035606,-0.343852578513783,-0.621352574419837,-0.11920972468507265,-0.11920972468507265,0.726504548552425,1.1229331141325019,0.5811474078397307,0.4093616960883629,0.3829331250496917,1.0568616865358225,1.9290045308119936,0.13186170018230892,-2.7884953995909267,-0.43635257714913467,-0.383495435071791,-1.9295668408340922,0.6207902643977375,0.9115045458231283,0.964361687900472,-0.6609954309778451,-0.6345668599391738,-0.3702811495524554,-0.2117097233204244,0.2640045553756687,-1.8370668421987404,1.2947188258838696,-0.01349544053038531,0.9907902589391433,0.09221884362430205,-0.9913525689612427,-1.9295668408340922,0.07900455810496525,0.23757598433699625,-0.29099543643643927,-0.6477811454585094,0.03936170154695836,-0.039924011569057734,1.2154331127678535,1.440075966596564,-0.07956686812706461,1.51936167971258,-1.4274239910993278
2017-02-28,1.789089823787341,-0.7394489316800883,0.2320422743679236,-0.3934383651424403,0.25865847179389717,0.31189086664584315,0.4316637550627212,-1.0854594982177375,0.5647447421925854,-1.2983890776255211,0.8708310125912749,1.0837605919990574,1.522927849527611,0.5780528409055716,-0.7128327342541159,0.7244419267484232,1.6693169353704629,0.019112694960139866,-0.8725299188099538,1.3233063688328148,-1.07215139950475,-0.606367944550224,-0.8459137213839801,-2.363036974664439,-1.1386918930696834,0.059036991099099614,0.4848961499146671,1.4963116521016389,-0.18050878573465656,-1.11207569564371,0.3518151627848017,1.2567658752678827,-1.8040968287190071,-0.087352094743752,-0.9923028072268318,0.15219368209000528,0.591360939618559,-0.47328695742035976,-0.06073589731777845,0.817598617739329,-2.4295774682293714,-0.260357378012576,1.6027764418055306,-0.03411969989180608,0.5248204460536257,0.3385070640718155,1.0970686907120448,-0.32689787157750816,-0.5265193522723057,0.764366222887383,-1.6976320390151152,0.3784313602107752,-0.3402059702904943,-0.6196760432632102,-0.11396829216972437,-0.11396829216972437,0.7377500254614094,1.1369929868510034,0.591360939618559,0.4183556563497338,0.39173945892376144,1.0704524932860713,1.94878700834318,0.1388855833770179,-2.802204232192993,-0.43336266128140005,-0.40674646385542645,-1.9371778158488713,0.6312852357575176,0.9240634074432208,0.9772958022951668,-0.65960033940217,-0.6329841419761976,-0.3668221677164679,-0.2071249831606301,0.2719665705068834,-1.8440211248579657,1.3099982701198285,-0.007503502465832515,0.9107553087302335,0.09896128723805939,-0.9923028072268318,-1.9371778158488713,0.08565318852507202,0.2453503730809098,-0.2869735754385484,-0.6462922406891838,0.04572889238611342,-0.03411969989180608,1.230149677841909,1.456387355962679,-0.07404399603076461,1.0837605919990574,-1.4314700647553855
2017-03-31,1.789089823787341,-0.7394489316800883,0.2320422743679236,-0.3934383651424403,0.25865847179389717,0.31189086664584315,0.4316637550627212,-1.0854594982177375,0.5647447421925854,-1.2983890776255211,0.8708310125912749,1.0837605919990574,1.522927849527611,0.5780528409055716,-0.7128327342541159,0.7244419267484232,1.6693169353704629,0.019112694960139866,-0.8725299188099538,1.3233063688328148,-1.07215139950475,-0.606367944550224,-0.8459137213839801,-2.363036974664439,-1.1386918930696834,0.059036991099099614,0.4848961499146671,1.4963116521016389,-0.18050878573465656,-1.11207569564371,0.3518151627848017,1.2567658752678827,-1.8040968287190071,-0.087352094743752,-0.9923028072268318,0.15219368209000528,0.591360939618559,-0.47328695742035976,-0.06073589731777845,0.817598617739329,-2.4295774682293714,-0.260357378012576,1.6027764418055306,-0.03411969989180608,0.5248204460536257,0.3385070640718155,1.0970686907120448,-0.32689787157750816,-0.5265193522723057,0.764366222887383,-1.6976320390151152,0.3784313602107752,-0.3402059702904943,-0.6196760432632102,-0.11396829216972437,-0.11396829216972437,0.7377500254614094,1.1369929868510034,0.591360939618559,0.4183556563497338,0.39173945892376144,1.0704524932860713,1.94878700834318,0.1388855833770179,-2.802204232192993,-0.43336266128140005,-0.40674646385542645,-1.9371778158488713,0.6312852357575176,0.9240634074432208,0.9772958022951668,-0.65960033940217,-0.6329841419761976,-0.3668221677164679,-0.2071249831606301,0.2719665705068834,-1.8440211248579657,1.3099982701198285,-0.007503502465832515,0.9107553087302335,0.09896128723805939,-0.9923028072268318,-1.9371778158488713,0.08565318852507202,0.2453503730809098,-0.2869735754385484,-0.6462922406891838,0.04572889238611342,-0.03411969989180608,1.230149677841909,1.456387355962679,-0.07404399603076461,1.0837605919990574,-1.4314700647553855
2017-04-30,1.794584062079483,-0.7451363300551891,0.2306509785018163,-0.39759564481570775,0.25738487736639243,0.3108526750955435,0.43115521998613304,-1.0926770152946716,0.56482471430901,-1.3065482062112759,0.8722645512516289,1.0861357421682318,1.5272450734337277,0.5781916637412975,-0.7184024311906142,0.7252281074964632,1.6742815171888934,0.01677978758521206,-0.8788058243780673,1.3267408319494123,-1.079310065862383,-0.6114668357323121,-0.8520719255134912,-2.375904160794296,-1.1461448130238228,0.05688063588207564,0.4846230177152841,1.5005111745691528,-0.18372445389910352,-1.1194109141592465,0.3509535233924059,1.2599060847879737,-1.8144922846382103,-0.09015580787309005,-0.9991083692686569,0.1504492819080903,0.5915586131735862,-0.4777973414094349,-0.06342190900851392,0.8187967535224778,-2.4427389079557345,-0.2639261504928307,1.607446770027455,-0.03668801014393901,0.5247238660121465,0.3375865739601184,1.0995026916005206,-0.33076089765426925,-0.5312651391385861,0.7653289557933268,-1.7075566891799083,0.377687422256982,-0.3441278470865567,-0.6248337851645995,-0.11688970673766498,-0.11688970673766498,0.7385950569287507,1.139603539897383,0.5915586131735862,0.4177882705538444,0.39105437168926943,1.0727687927359444,1.9549874552669375,0.13708233247580165,-2.817013492059792,-0.43769649311257136,-0.4109625942479952,-1.7209236386121958,0.6316594614704486,0.9257323489807799,0.979200146709931,-0.6649346334614631,-0.6382007345968882,-0.3708617459511328,-0.21045835276367963,0.2707518267986799,-1.8545931329350727,1.3133738825171248,-0.009954111279362875,0.9123653995484913,0.09698148417893925,-0.9991083692686569,-1.9481617789610874,0.08361453474665059,0.24401792793410376,-0.29066004935740564,-0.6515676840291756,0.043513686449788175,-0.03668801014393901,1.2331721859233975,1.4604103262722892,-0.0767888584408014,1.0861357421682318,-1.440217700534153
2017-05-31,1.8118027325550135,-0.7500527660937503,0.23423908338709024,-0.3994830662786565,0.2612059833728673,0.3151397833444203,0.43649083328041416,-1.1006224659088455,0.5713253332092961,-1.3163576657950573,0.881444683045726,1.0971798829319368,1.5421337326972486,0.5848087832021841,-0.7230858661079745,0.733126733123955,1.6904516826190197,0.018503883500878313,-0.8848872660226333,1.339881982803926,-1.0871390159159562,-0.6152182661648685,-0.8579203660368563,-2.395033665226116,-1.1545562658803985,0.05895423347954336,0.49042463325196717,1.5151668327114727,-0.18374786639244453,-1.1275893658946212,0.35559013332308415,1.272464732839485,-1.82872876552481,-0.08936371644222765,-1.0062383159586274,0.1937887334084252,0.5982922331950732,-0.48038376623598655,-0.06239681645645056,0.827510883074173,-2.462450915190557,-0.2646485663497747,1.6230344326545787,-0.035429916470674665,0.5308749832306311,0.34210668333019617,1.110663332924826,-0.3320658163142156,-0.5343175662075396,0.77357708310262,-1.720861165581704,0.3825570333088612,-0.34554926630710353,-0.6287017161577565,-0.11633061642800353,-0.11633061642800353,0.23423908338709024,1.1511136829034898,0.5982922331950732,0.423007383287525,0.3960404833017491,1.0836964329390488,1.8252861825479014,0.13985493343687225,-2.839987514991428,0.6791929331524021,-0.41296651627154446,-1.734344615574592,0.638742583173737,0.935378483017279,0.34210668333019617,-0.6691520661364215,-0.6421851661506456,-0.37251616629288065,-0.2107147663782216,0.27468943336575524,-1.8691791155034738,1.326398532811038,-0.008463016484897579,0.9218950330243898,0.0994045834582084,-1.0062383159586274,-1.9635632654536919,0.08592113346531927,0.24772253337997818,-0.2916154663355506,-0.6556686161435336,0.04547078348665542,-0.035429916470674665,1.2454978328537079,1.4747164827328079,-0.07588026644933851,1.0971798829319368,-1.4511921657239393
2017-06-30,1.8118027325550135,-0.7500527660937503,0.23423908338709024,-0.3994830662786565,0.2612059833728673,0.3151397833444203,0.43649083328041416,-1.1006224659088455,0.5713253332092961,-1.3163576657950573,0.881444683045726,1.0971798829319368,1.5421337326972486,0.5848087832021841,-0.7230858661079745,0.733126733123955,1.6904516826190197,0.018503883500878313,-0.8848872660226333,1.339881982803926,-1.0871390159159562,-0.6152182661648685,-0.8579203660368563,-2.395033665226116,-1.1545562658803985,0.05895423347954336,0.49042463325196717,1.5151668327114727,-0.18374786639244453,-1.1275893658946212,0.35559013332308415,1.272464732839485,-1.82872876552481,-0.08936371644222765,-1.0062383159586274,0.1937887334084252,0.5982922331950732,-0.48038376623598655,-0.06239681645645056,0.827510883074173,-2.462450915190557,-0.2646485663497747,1.6230344326545787,-0.035429916470674665,0.5308749832306311,0.34210668333019617,1.110663332924826,-0.3320658163142156,-0.5343175662075396,0.77357708310262,-1.720861165581704,0.3825570333088612,-0.34554926630710353,-0.6287017161577565,-0.11633061642800353,-0.11633061642800353,0.23423908338709024,1.1511136829034898,0.5982922331950732,0.423007383287525,0.3960404833017491,1.0836964329390488,1.8252861825479014,0.13985493343687225,-2.839987514991428,0.6791929331524021,-0.41296651627154446,-1.734344615574592,0.638742583173737,0.935378483017279,0.34210668333019617,-0.6691520661364215,-0.6421851661506456,-0.37251616629288065,-0.2107147663782216,0.27468943336575524,-1.8691791155034738,1.326398532811038,-0.008463016484897579,0.9218950330243898,0.0994045834582084,-1.0062383159586274,-1.9635632654536919,0.08592113346531927,0.24772253337997818,-0.2916154663355506,-0.6556686161435336,0.04547078348665542,-0.035429916470674665,1.2454978328537079,1.4747164827328079,-0.07588026644933851,1.0971798829319368,-1.4511921657239393
2017-07-31,1.8061830615940127,-0.752791195114623,0.23039365088395783,-0.4026157705123888,0.2573302220072072,0.3112033642537049,0.43241793430832426,-1.1029666197168584,0.5671007899245678,-1.318459188702849,0.8768713578419296,1.092363926827919,1.5368173503615243,0.5805690754861919,-0.7258546239913748,0.7287202166640607,1.6849684915393932,0.014901081897967194,-0.8874740507308677,1.334793066937159,-1.0894983341552331,-0.6181083394983794,-0.8605374796076183,-2.3959220336328007,-1.156839761963356,0.3650765065002013,0.48629107655482195,1.5098807792382762,-0.1871232015263981,-1.1299031908401065,0.3516082209385772,1.2674516391290374,-1.8302540400445761,-0.0928452025950281,-1.008688620785487,0.1899887941990843,0.5940373610478172,-0.48342548388213585,-0.06590863147177868,0.822998215595432,-2.4632634614409223,-0.26793291489614524,1.6176270637312715,-0.03897206034853046,0.5266959332396942,0.3381399353769531,1.1058322123895443,-0.335274342704267,-0.5372986261286335,0.7691250733489343,-1.7225077555515809,0.3785447920618266,-0.34874262826589114,-0.6315766250600036,-0.11978177371827634,-0.11978177371827634,0.23039365088395783,1.1462370690744166,0.5940373610478172,0.418949648746699,0.3920130776234507,1.078895641266295,1.8196513471556368,0.13611565195258662,-2.840375457166406,0.6748470744175631,-0.4160840560740129,-1.7359760411132048,0.6344422177326895,0.9307445000884272,0.3381399353769531,-0.6719814817448772,-0.6450449106216288,-0.3756791993891406,-0.2140597726496475,0.27079850756883134,-1.8706588967294484,1.3213247813755349,-0.012035489225281035,0.917276214526802,0.0957107952677143,-1.008688620785487,-1.9649368956608195,0.08224250970608898,0.24386193644558193,-0.29486948601939345,-0.658513196183253,0.04183765302121662,-0.03897206034853046,1.240515068005788,1.496412493676652,-0.07937691703340279,1.092363926827919,-1.4531420443190926
2017-08-31,1.6252267994414615,-0.7533783111352841,0.23320221768347926,-0.4019934652546286,0.26023182121276117,0.3142910282713236,0.43592424415308884,-1.1047631570159409,0.5710722617994943,-1.3209999852501906,0.8819127023862287,1.0981495306204772,1.544137988853617,0.5845870635641346,-0.7263487076060035,0.7332498829751817,1.6928008082646642,0.016965389449229453,-0.8885263287816908,1.341415962384009,-1.0912483552512993,-0.6182302934888786,-0.861496725252409,-2.4021841264214383,-1.1588223640745032,0.36835023532988487,0.4899834512116513,1.5171083853243366,-0.18575663702037887,-1.1317927605452214,0.35483543356524455,1.273841953560806,-1.8345624523065334,-0.09115302466789545,-1.0101595446634561,0.19265781238955712,0.5981018653287761,-0.4830822758424729,-0.06412342113861362,0.8278534953276663,-2.4697581352446414,-0.2668454476082231,1.6252267994414615,-0.03709381760933301,0.5305278565055721,0.34132063180060424,1.1116643323851187,-0.33441945643142584,-0.5371414829010355,0.7737942882691038,-1.7264440381894084,0.3818650370945264,-0.34793425819606616,-0.6317450952535189,-0.11818262819717608,-0.11818262819717608,0.23320221768347926,1.1522087376790398,0.5981018653287761,0.42240944238844735,0.3953798388591667,1.084634728855837,1.8279488259110697,0.13859860533099466,-2.8481725846545785,0.6791906759166192,-0.4155082670192689,-1.7399588399540487,0.6386462706226971,0.9359719094447911,0.34132063180060424,-0.672289500547441,-0.6452598970181603,-0.374963861725348,-0.2127862405496607,0.2737466229774015,-1.8751068576004541,1.3279011606193685,-0.010064214080051176,0.9224571076801497,0.09805420003707374,-1.0101595446634561,-1.9697104699529389,0.08453939827243223,0.24671701944811958,-0.29387505113750373,-0.6587746987828007,0.043994992978511276,-0.03709381760933301,1.2468123500315242,1.5035935835596963,-0.07763822290325394,1.0981495306204772,-1.456148002896596
2017-09-30,1.6460907459356808,-0.7679616696976759,0.2333214345138864,-0.4113402901154757,0.26075384832790244,0.3156186759559333,0.4390645381190025,-1.1245830492798772,0.576226607189079,-1.3440423597920008,0.891699366050257,1.1111586765623793,1.563793504493634,0.5899428140960865,-0.740529255883661,0.7408210900731718,1.7146717804707192,0.013862124001762816,-0.9051237387677538,1.358050400888519,-1.1108668423728685,-0.6307996006275993,-0.8776913249537377,-1.2480289114429464,-1.179447876907908,0.370483503583963,0.4939293657470334,1.536361090679619,-0.19188097960335207,-1.152015463093892,0.35676729667695556,1.2894693663534806,-1.7966771877232541,-0.09586753125429895,-1.0285696009308227,0.1921728137928629,0.6036590210030951,-0.4936375315575226,-0.0684351174402829,0.8368345384222261,-2.509919946887656,-0.2741782210453991,1.6460907459356808,-0.041002703626268074,0.5350779864680556,0.34305108976994814,1.124874883469388,-0.34275925558043735,-0.5485023591855536,0.7819697107941952,-1.7555285670022318,0.3841997104909716,-0.35647546248744477,-0.6445158075346067,-0.1232999450683138,-0.1232999450683138,0.2333214345138864,1.1660235041904103,0.6036590210030951,0.4253483312119939,0.39791591739797905,1.097442469655372,1.8518338495407958,0.13730798616483203,-2.893973740283872,0.6859562624451409,-0.4250564970224831,-1.7692447739092392,0.6448076417241173,0.9465641936782878,0.34305108976994814,-0.6856644282556301,-0.6582320144416153,-1.3714747736060156,-0.21931339341736814,0.39791591739797905,-1.9064068429793157,1.3443341939815117,-0.013570289812252018,0.9328479867712792,0.09615936544380976,-1.0285696009308227,-2.00242029132837,0.08244315853680113,0.24703764142089382,-0.30161063485941386,-0.6719482213486228,0.04129453781577887,-0.1232999450683138,1.2620369525394646,1.5226448837726116,-0.08215132434729032,1.1111586765623793,-1.4812044288620774
2017-10-31,1.652204693278867,-0.7633197363433996,0.23857391912492631,-0.40648090014920135,0.26602306037063456,0.32092134286204976,0.44444247846773366,-1.1201585725375989,0.581688184696271,-1.3397517025032597,0.8973533090219088,1.1169464389875685,1.5698572695417436,0.5954127553191245,-0.7358705950976926,0.7463830321705167,1.7208275463931357,0.018980789159265512,-0.9005654425719382,1.3639887101989376,-1.1064340019147443,-0.6260740301148622,-0.87311630132623,-1.2436797081432829,-1.1750568550290141,0.37581962535346375,0.49934076095914887,1.5424081282960367,-0.1868877701835406,-1.1476077137833058,-0.11826491706927188,1.295365857084669,-1.7926625330574337,-0.09081577582356488,-1.024086578177622,0.1974002072563646,0.6091373259419793,-0.4888283238863248,-0.06336663457785667,0.8424550265304936,-2.5063402054458312,-0.269235193920664,1.652204693278867,-0.03591749333214969,0.5405144728277094,0.3483704841077568,1.1306710096104233,-0.33785804703493266,-0.54372660637774,0.7875567440390784,-1.751488821188873,0.38954419597631845,-0.35158261765778615,-0.6397986007377157,-0.11826491706927188,-0.11826491706927188,0.23857391912492631,1.1718447214789838,0.6091373259419793,0.43071790784487896,0.403268766599172,1.103221868364715,1.8580732526216732,0.14250192476494938,-2.8906281828857376,0.6914847496791015,-0.4202054707720549,-1.7652133918117265,0.6503110378105398,0.9522515915133241,0.3483704841077568,-0.6809723126062774,-0.6535231713605704,-1.3672008437489667,-0.21433691142924882,0.403268766599172,-1.902459098040264,1.350264139576084,-0.008468352086441481,0.9385270208904692,0.10132821289638894,-1.024086578177622,-1.9985310924002408,0.08760364227353423,0.25229848974777985,-0.296684335166371,-0.6672477419834238,0.04642993040497372,-0.11826491706927188,1.2679167158389606,1.5286835576731832,-0.07709120520071017,1.1169464389875685,-1.4769974087317972
2017-11-30,1.664995006466808,-0.7670796347999115,0.24167859708912506,-0.40779588097641906,0.2693158089217021,0.3245902325868548,0.44895768583344825,-1.126363388623405,0.5871437449963296,-1.3474610832840161,0.9049716810709583,1.1260693757315683,1.5820833709690783,0.6009623509126174,-0.7394424229673358,0.5318693213311768,1.5406275532202147,0.020580902428513993,-0.905265693962794,1.3748042822247564,-1.112544782707116,-0.6288935756370302,-0.877628482130217,-1.2507308418699985,-1.1816378122885578,0.3798646562520064,0.504232109498601,1.5544461591365024,-0.18669818631580798,-1.1540006004559809,-0.11760515673436732,0.4627762917497361,-1.803475078521525,-0.08996794490179155,-1.0296331472093874,0.20022277934026017,0.6147809568289065,-0.49070751647414884,-0.06233073306921456,0.8496972574058055,-2.5220425861685114,-0.10378655081807944,1.664995006466808,-0.03469352123663879,0.5456879272474646,0.3522274444194306,1.1398879816478573,-0.3387028513949784,-0.5459819401393017,0.7944228337406527,-1.7620192607726612,0.39368326216829547,-0.3525214573112663,-0.6427121815533181,-0.11760515673436732,-0.11760515673436732,0.24167859708912506,1.181343799396721,0.6147809568289065,0.43513907991715917,0.4075018680845834,1.1122507698152804,1.8722740952111299,0.14494835567510742,-2.9089635518245807,0.697692592326635,-0.4216144868927069,-1.7758378666889492,0.6562367745777702,0.960246104736111,0.3522274444194306,-0.684167999302183,-0.6565307874696072,-1.375098295116592,-0.21433539814838498,0.4075018680845834,-1.9140239258518303,1.3609856763084685,1.029339134317552,0.9464274988198219,0.10349253792624376,-1.0296331472093874,-2.0107541672658487,0.08967393200995465,0.25549720300541295,-0.29724703364611355,-0.7532610288836237,0.04821811426109098,-0.11760515673436732,1.2780740408107387,1.5406275532202147,-0.07614933898550244,1.1260693757315683,-1.4856471424468973
2017-12-31,1.5631508974721422,-0.7134410947021442,-0.31572321655121466,0.31513962465370793,-0.7271555042935552,1.0557177425899216,0.2465675766966513,-0.8780140097990806,0.49342694934205544,-1.4814480318211798,1.0282889234070982,1.1242897905469782,0.8225727795359284,0.35628285342794236,-0.7408699138849676,0.43856931097640994,1.43972121114944,-0.1648647110456893,-0.7682987330677897,0.5619989972991121,-1.3991615742727121,-1.0288725153046059,0.21913875751382794,-1.3305895263156555,-0.6860122755193221,0.28771080547088457,0.8637160083101628,1.096860971364156,-0.2745799877769802,-0.8231563714334352,-0.20600793981992374,0.36999726301935343,-1.8791659099721094,-0.32943762614262573,-1.2483030687671868,0.10942348078253694,0.28771080547088457,0.328854034245119,-0.32943762614262573,1.5631508974721422,-2.798031352596672,-0.19229353022851267,1.3574347536009712,-0.42543849328250566,0.877430417901574,0.5757134068905243,1.0831465617727438,-0.6174402275622642,-0.6311546371536766,0.12313789037394923,-0.7408699138849676,0.6305710452561686,-0.26086557818556916,-0.7820131426592007,0.15056670955677137,-0.7820131426592007,0.15056670955677137,1.0831465617727438,0.7540007315788718,0.8225727795359284,0.5208557685248788,1.1928618385040348,1.7688670413433119,-0.23343675900274707,-3.374036555435949,0.6031422260733464,-0.5077249508309732,-1.8517370907892872,0.15056670955677137,0.16428111914818244,0.26028198628806243,-0.5900114083794421,-0.6037258179708532,-1.4540192126383575,0.987145694632865,0.31513962465370793,-1.8380226811978762,1.1517186097298016,0.9322880562672194,0.8500015987187506,-0.041435024722987254,-1.1660166112187191,-2.0574532346604584,-0.4665817220567401,0.8225727795359284,0.5894278164819354,-0.8368707810248462,-0.11000707268004381,-0.20600793981992374,1.6454373550206098,1.43972121114944,1.0282889234070982,1.0282889234070982,0.26028198628806243
2018-01-31,1.552414010799911,-0.7089627838716545,-0.313902982392887,0.3127435992630889,-0.7225855356467841,1.048372195120104,0.2446298403874396,-0.8724358051732135,0.4898393723397776,-1.471836883278929,1.0211266915698436,1.1164859539957532,0.8167854149428957,0.353611854588479,-0.7362082874219149,0.4353483652392579,1.4298092448237418,-0.16405271286645748,-0.7634537909721741,0.5579531312154269,-1.3901003726281502,-1.0222860746996432,0.21738433683717914,-1.321986613752501,-0.6817172803213952,0.28549809571282847,0.8576536702682858,1.089240450445494,-0.27303472706749693,-0.8179447980726938,-0.20492096819184755,0.3672346063636086,-1.8668966847576964,-0.3275257341680166,-1.2402501031017208,0.10840232263613972,0.28549809571282847,0.32636635103821854,-0.3275257341680166,1.552414010799911,-2.7796210536914017,-0.19129821641671793,1.3480727341729617,-0.42288499659392637,0.8712764220434154,0.5715758829905577,1.0756176986703632,-0.6136035214457447,-0.49099875546957567,0.12202507441127054,-0.7362082874219149,0.6260668900910762,-0.2594119752923673,-0.7770765427473038,0.14927057796152984,-0.7770765427473038,0.14927057796152984,1.0756176986703632,0.7486716560672464,0.8167854149428957,0.517084875890038,1.1845997128714028,1.7567552874268588,-0.232166471742108,-3.3517766282468577,0.598821386540817,-0.9405495640488628,-1.8396511812074372,0.14927057796152984,0.16289332973665946,0.25825259216256924,-0.5863580178954855,-0.5999807696706151,-1.4445913797286698,0.9802584362444547,0.3127435992630889,-1.8260284294323077,1.1437314575460138,0.9257674291439351,0.8440309184931549,-0.041447946890288516,-1.1585135924509418,-2.0439924578343867,-0.46375325191931643,0.8167854149428957,0.5851986347656873,-0.8315675498478234,-0.10956170576593784,-0.20492096819184755,1.6341505214506897,1.4298092448237418,1.0211266915698436,1.3480727341729617,0.25825259216256924
