time,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MMM,MRK,MSFT,NKE,PG,T,TRV,UNH,WBA,WMT
2016-01-31 00:00:00+00:00,,0.026393003270260118,1.0916844685906895e-08,0.00585001897798276,1.0991071148155644e-05,0.006770281043577877,0.021509946658638767,0.013892189537005495,6.829051616007031e-07,0.06686108644398986,0.005338903904544393,0.046111023261220574,6.731992294563715e-07,6.902601246515608e-09,0.003933013088981681,0.006493647460113932,7.813489193671105e-05,0.025002930888296544,3.967362242110106e-07,7.234062131309735e-09,0.04437015014808914,0.006705152775149735,0.0001275224151690907,0.0010987233106588246,8.058216799150941e-10,0.00018077978486801918,0.022520426233494217,4.751227800794139e-13,0.010503388523863537,0.11051751840578594
2016-02-29 00:00:00+00:00,,2.9313772850107727e-08,0.005025644473567756,0.038542861685568315,0.031977328568728584,0.00353775762621012,0.004168804525882725,0.05395452687180507,0.008003988248072875,0.06854883697120778,0.03731919482842403,0.007737530569524588,2.3664659329470316e-07,0.00046561654207060343,0.0066368573258739115,0.00045296539075335323,3.7622334285344913e-07,0.000552331250269313,4.3415304581215145e-05,0.0031948040559758536,0.03666889052358123,1.1363018492133736e-05,0.010613914140654462,1.8284848184090625e-07,0.05455161326391472,0.011122653444532084,0.02707569249997895,5.0374442127282955e-11,0.005944143749488338,0.017217157178382233
2016-03-31 00:00:00+00:00,,0.00046804782317334034,0.006622715959918899,3.5145268568677093e-05,0.08907060353655961,0.009437862503686672,0.008475135279866283,0.029385309523818137,0.006008515698325406,0.06535624338025703,0.007327716552313145,0.0013504942863744062,0.06826362779047919,0.01004732859510704,0.018346448811517892,0.013385296415010177,0.018927393598760587,4.782275783876678e-07,0.029878310458814117,0.022438323249886427,0.06958935659145533,0.01301429868201576,0.0006752373474226075,9.17362885377261e-13,0.038558910282940666,0.009143131565615885,3.487895520760535e-07,6.970144565511226e-09,1.6103901823230996e-07,0.05282330815283019
2016-04-30 00:00:00+00:00,,0.014832205866413579,0.02286253662308729,0.04998648734745496,0.05312719694211445,0.012630732156553182,0.0031231483251015686,0.0544948748653758,0.01956865296651148,0.09141052078559937,0.040069586046693646,8.585054916265122e-10,0.06093208929167796,0.0034667680700127593,0.04986730481813764,0.00016914034528214806,0.044569786208035596,3.2087087842901947e-09,0.0005187272177386315,0.00039170060511267853,0.053083092547772825,0.025805775756413796,0.04652381849019968,2.355682928205835e-12,6.453874399837852e-10,3.4432966554445034e-05,0.006253701118010736,6.462764385869749e-07,0.003921004656995684,0.00036053230273435635
2016-05-31 00:00:00+00:00,,0.00012843855979207295,1.2368060829294866e-08,7.170534371155456e-06,0.039151514964128345,0.014679120947423614,0.0059209428911297405,0.19057487280464572,5.093117982010329e-05,0.07609133154327975,0.040687059203341286,2.918903590372932e-11,0.011936040219334474,0.011171725460302373,0.006363179500319059,0.011982955308666856,0.014189558512323076,0.004236013297259877,8.45496124848345e-09,0.01801061782356976,0.040560230337839606,0.0010410149648057432,0.0032062169664630784,,0.00984669890560744,0.00634216728030025,0.009493154633592498,0.027286768863714023,1.8473400082068235e-07,4.828343576377211e-06
2016-06-30 00:00:00+00:00,,0.012422631965390103,0.0007034136818552205,0.1325252923887453,0.05000129176772343,0.018312844230009288,5.656592172421397e-08,0.1545247721518294,2.6326862237890406e-05,0.07311723873530167,6.678369178233672e-05,8.726336930066502e-08,0.045750499482002535,0.008349033666316603,0.007715286892070611,0.036411106642709586,0.005286559190170284,1.7558217017451976e-09,5.035809082586822e-06,4.882030104837633e-06,0.09276236777804642,0.01342905315825317,0.034011734446690055,1.8358321471184742e-11,0.00011822627756079266,4.270108557166085e-06,0.004171738389306232,0.05261401224387102,0.00034131478536314627,7.65756415502503e-06
2016-07-31 00:00:00+00:00,,0.010968528590316575,0.006658891645672073,0.022727319383889746,0.049503578648802636,0.005578055709338667,0.008445700579626956,0.039713868111812496,0.021951428080827624,0.066985860446823,0.029698918972620326,3.2772206705372665e-11,0.11537631186998985,0.013798891474092691,0.0011016972189128822,0.014285974505813561,0.023689273179849115,9.201418286336531e-05,0.01388084742872234,0.00016272425237450524,0.048613715419852085,0.018182034138206547,0.03175996281068181,9.431948570751206e-12,0.029403493412591446,0.010205351372446365,0.011784097410198955,8.900061399242307e-07,1.800244361357011e-07,0.0007096982970256582
2016-08-31 00:00:00+00:00,,0.013623356699873619,0.0002541963699028832,0.03797207472125729,0.0006265152638774645,0.005273789331253739,0.008335561395069904,0.1034107339019628,0.011881977531836214,0.020014841573189723,0.01492000648174639,2.312084247612379e-05,0.10680154962194884,0.03658117869399139,0.01935182738654178,9.200746939582615e-10,7.687344957858214e-07,0.014534489457970234,5.606472186828693e-11,5.697639711818437e-06,0.017146753992598032,0.0001943958209129709,0.022222251174183628,0.059817908943827366,0.000216308553074058,0.013991589695011464,0.006128413594116756,2.6057489713146505e-06,0.002903797387511834,0.04034400910899174
2016-09-30 00:00:00+00:00,1.4519033099441231e-11,2.6714687887738557e-05,0.0046463384426675865,0.07108829569233197,0.0414489277288283,0.011576233700918556,0.023255815893108833,1.8656026403024358e-05,0.0007607014184311316,0.06611999941577251,0.043854255927042105,7.594359911039436e-06,0.0007856689266712024,0.03405102748390197,0.02564095182748465,0.040734518358257026,2.3174127218984636e-07,1.775427486886479e-11,1.1142013997514467e-10,0.007617321656141978,0.034437561003857795,2.4058599358809124e-05,0.0164780567154575,4.336721085730112e-12,1.4129931006272148e-07,0.011558477264783842,0.007034953475151843,5.0640070821495405e-08,1.4150631200705555e-09,0.009834321962317774
2016-10-31 00:00:00+00:00,6.848848333395894e-11,0.01600718329224174,0.0054130238398562396,0.07380111223145819,3.2534011493504673e-07,0.012089588278416195,6.0099913404644016e-05,0.23767378653898577,0.01026283057405557,0.07264802482937,0.023058936626784734,0.06130647877756647,0.059889361840347786,0.017645438274447298,4.881310222310658e-05,0.006390586110461235,0.005405722170265651,7.104638698151117e-06,6.092912756241049e-08,0.021132749891012707,0.054996782292863804,0.022428756272909568,1.7764572078434857e-06,0.0015652436587752661,0.04169455099465063,0.0014823986620196622,0.010195938755848222,6.175238484732446e-09,0.04163730249853993,9.603956591210372e-06
