time,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MMM,MRK,MSFT,NKE,PG,T,TRV,UNH,WBA,WMT
2016-03-13 00:00:00+00:00,,3.996108381042557e-10,1.650998944004364e-08,3.4043468081465203e-10,0.09416176408666228,0.00010399409564221738,0.04166653685516784,0.02330499701539505,1.668929643704644e-05,0.04378783406303485,2.970411811452798e-07,0.0003451100798859485,9.905727785390922e-09,1.3200787745463545e-05,0.05882339516887474,1.465030028421709e-10,7.087102274080202e-09,3.885082751251039e-08,3.967257493771878e-06,1.4744982954389694e-09,0.10524599939123651,0.014269702641278454,1.4813952347771014e-11,5.546919672305147e-13,5.1504540081403735e-09,1.3980175907999706e-06,3.0764906407064246e-09,9.071412239813411e-13,1.4527703157031183e-11,0.2500000160399697
2016-03-20 00:00:00+00:00,,3.1036841908391916e-08,3.2910169986470144e-07,9.333986776674254e-11,0.15535653709049677,0.014874790969098394,4.272417856881193e-07,3.9104368060261677e-07,0.03038010804897476,0.03329702066181404,5.44862694576403e-07,0.004508665418904743,0.2505896045743267,0.022719556058162095,6.668750543172066e-11,9.4284325475203e-13,4.548396966861596e-09,3.9714734390709925e-11,0.00010428566738776442,0.002859774769704983,0.023395709943842574,0.03240836071840617,6.102566387910569e-11,1.3630303466441609e-12,5.828697828981266e-07,0.015151666204314124,2.606849705877428e-07,2.2407157586317262e-08,2.7206361569474025e-12,0.11923218907041146
2016-03-27 00:00:00+00:00,,0.00285129431967295,3.8380921615654356e-07,9.62791650641986e-12,0.0572347905800718,0.019226594881222768,3.0311477374812446e-07,0.08068380572331581,2.74625744656823e-06,0.12939836441106442,0.04208600659158915,2.7080504103521297e-06,1.0565478570688803e-11,0.028029268561982217,1.0376483572019458e-08,1.591139533433588e-06,0.0002728890420917893,1.473193121325282e-06,2.472611348581958e-11,0.16161461509000624,0.14035961187999443,0.000163541727636875,0.0003880008777570296,5.06654720988684e-13,0.000783085530072396,0.013953202877096862,1.582876856237973e-06,1.8655388442577714e-12,2.3982053768619757e-07,0.053112933312846305
2016-04-03 00:00:00+00:00,,0.027685433245419652,0.027151825949718093,9.523822790273212e-06,0.02591971927055509,0.00014804413480333915,3.556449175307619e-08,2.1014103633019264e-09,3.884019182397363e-09,0.01843267151993578,9.76576100966218e-07,9.894168505894316e-10,0.0003860942511487811,8.600443120184584e-10,0.16578162184465448,0.0001847355177899617,0.028166263224861914,7.150115609560288e-07,1.449794142726363e-12,2.4099929387743132e-11,4.404069051149309e-08,0.010319446896569044,0.0011734952244690554,,0.33313269751329505,2.207985572747969e-09,5.915882825807641e-10,3.824832355917735e-11,3.2179348522964007e-07,0.01700430801440405
2016-04-10 00:00:00+00:00,,2.5079858661486347e-05,0.006433624297182195,2.3815596220136964e-08,0.028223089306056777,0.015831938870055916,0.0005456175631693577,1.835508287013407e-11,0.026311944142799026,0.06359207438221307,0.0001391058028655211,2.145506012934331e-12,1.3391949762654034e-07,5.862685591068359e-11,8.92415205485418e-12,2.6320574535290344e-08,0.006359081954955102,7.291672557273299e-09,1.2282335657825957e-10,0.0014451618574183162,1.902231954811125e-08,0.0008829871240729536,4.8431215093007015e-05,3.18198031498547e-13,9.186745165131564e-11,9.003451993094741e-07,3.087817518383128e-12,8.813689098146818e-12,3.274489166209036e-10,6.565519561754336e-06
2016-04-17 00:00:00+00:00,,0.03583477940924659,0.035196196286850515,9.819756678649986e-10,2.1065632358463033e-07,0.0027832543133153023,2.6675504991798298e-05,0.03979157172099254,2.3176447282032914e-06,0.103936000018109,0.020833274303941444,1.6107950794360703e-09,1.7979916308504924e-10,3.8850709976442324e-05,1.662137115779336e-11,0.0014352873549642164,0.06826995851408413,9.143067835699773e-14,0.001525636679715085,7.606692487636734e-07,0.0009584881786666072,3.199230338192465e-06,1.481420667472845e-09,4.509202274100557e-12,9.301299523730819e-14,1.0703437954607975e-10,0.022729836669885425,5.938534855691948e-11,0.0016535233228388917,0.0024552051712693613
2016-04-24 00:00:00+00:00,,0.0003442082313771832,0.054363470361837925,0.22216214878591006,0.07877417993497975,0.02898680123307837,0.01079192664181879,0.11492019543954748,0.03283457438098131,0.15645837893429446,0.10635503530673605,1.307024002708019e-09,0.10219539407284466,0.01518988236623677,0.07692324265417673,2.4925241915465814e-10,0.0797085427536945,,0.00039946934993992204,8.921774217213774e-09,0.20393570889082244,0.15464162573141893,0.19998452082564125,,2.5217376308844343e-09,0.0001413868624138731,0.0009416002275468942,5.854381531224186e-11,7.257473619391545e-05,4.586743869373111e-08
2016-05-01 00:00:00+00:00,,0.009200402600597185,0.00020317501445599626,1.862035827320815e-12,0.15276281298191532,0.007274260694250456,0.001523530894314338,0.04240968158947206,0.02500182901080237,0.08674981859158162,0.024834255826559213,3.3844547509557716e-10,0.06208967604273553,1.1403937989450479e-06,2.7907540710761866e-08,5.859042904950777e-07,0.00022850704432856743,8.539025530312446e-12,3.0437824124485785e-09,1.5895688897558827e-10,0.02379225605244605,5.210328331527091e-07,1.1249536789301609e-07,8.612913312367819e-14,1.747546895626948e-11,8.4281830988716e-08,1.9466954278998364e-09,3.5004510445499697e-06,0.01292858537477697,4.502871906327506e-11
2016-05-08 00:00:00+00:00,,0.0005837348395728086,5.704690984696566e-12,1.5526517910274566e-05,0.03266694568355818,0.011563089374671133,3.574435062732149e-08,0.18638778926357966,4.957198571539825e-06,0.021720245416491087,0.03044765278541436,1.2642408173150165e-10,0.03182422756552817,8.311628917989984e-10,5.483390323766677e-09,9.929789373226015e-12,2.466876762093426e-05,5.982764165096467e-13,4.0212112011928296e-09,0.18537778799725207,0.0007547631185408581,8.533869054901547e-10,0.011863002658082756,,7.858558381938569e-05,3.4677995975797798e-09,0.011669666982370654,1.2309350060572974e-09,2.208580844214953e-07,8.960907871002655e-06
2016-05-15 00:00:00+00:00,,3.3340881197612844e-07,1.890786551785851e-10,1.127110389227969e-07,0.002384872090796173,5.975055929330048e-06,4.8985920354296035e-09,0.2618271286898234,0.00019894044675611335,0.041110108768974994,0.06590746009095928,8.519255731443715e-12,5.968928044998212e-08,5.4693106372001565e-12,1.5241357856347987e-05,2.6901110518367444e-08,1.8346728291321666e-06,0.04659614595562458,1.7962750113935053e-11,0.05654765378202684,0.18875301931975888,3.6233851833171607e-10,3.3130430302676687e-13,,0.0518373235131153,0.00449061408363617,1.4815686119002217e-09,5.82922086937492e-06,5.512605443674453e-07,
2016-05-22 00:00:00+00:00,,2.203209908183447e-05,4.810382327502907e-08,1.6092371605401203e-05,2.5939304239599788e-05,0.03217101560906201,5.296206424790822e-06,0.2142857086258177,2.7324039439969937e-06,0.12357173380788143,0.05829915240855505,2.681468472526044e-13,1.41412009307511e-11,0.021254090585850694,0.021748260988617686,0.012306673220051287,0.026095102396538318,7.457504281440146e-11,2.8937096369486684e-08,2.2504378861005556e-11,5.9048569334515657e-05,7.569660113125141e-08,8.710862468953493e-11,,0.0010990938236031269,0.020123373607317308,0.029274328906829353,4.436800893063399e-11,2.5854927169825937e-09,
2016-05-29 00:00:00+00:00,,1.410889265302877e-06,2.3521417624438457e-09,8.771454373037431e-12,0.10714326548675142,0.0030599279367170902,0.029965954199387076,0.14273588664949494,3.524828319984163e-09,0.058823652650748036,0.0138888488790865,1.7177863712668117e-12,1.1624823186442195e-05,0.029414328002910523,1.4769523431673736e-05,0.033580013626824556,0.020666898533922288,5.92281929344368e-11,2.898522683607862e-10,1.3415151367866536e-11,0.00016275025362398,0.004279359621561393,3.527873435758153e-11,,5.258971862321244e-12,3.4585915353926654e-07,1.0830195434284246e-11,0.0776587542334765,3.8994196013653675e-10,1.4827257533550863e-09
2016-06-05 00:00:00+00:00,,4.185765895926239e-09,1.1186143552225084e-05,0.33037959663580363,0.10344835903313286,0.020872754397113235,3.752708951258087e-09,3.472618290641645e-05,1.765164093060737e-06,0.14402476826989757,0.019999633282312343,3.308389395241857e-11,4.805828633947235e-06,0.020406991357931177,0.01285789384942488,1.609512863563553e-07,5.888228334060694e-09,3.682927053349485e-11,4.46804785112996e-13,4.990470635479955e-09,0.049075455719781745,0.014336985710212864,3.212147631085345e-08,1.8358321471184742e-11,9.29589758980641e-08,1.6530437533289976e-06,2.301473716990365e-06,3.9190581290965455e-11,7.141046932126022e-09,6.670067229735122e-08
2016-06-12 00:00:00+00:00,,0.007986875229490488,6.269334960857491e-07,1.8150446762873663e-13,2.3178432805242485e-06,0.02387606764361664,2.050650892680754e-07,0.267607904398825,2.2467858910505518e-05,0.08661242394931812,0.0001443907211895597,3.4904791581120565e-07,3.643265849686429e-11,0.0136998316474442,7.735378659737203e-09,0.07369675195334492,1.8249985367504128e-12,1.3780243309377295e-12,1.9087297610896644e-11,1.0085426103963965e-10,0.13633078522247286,0.02406789460781836,1.946109683494734e-06,,1.438356902872084e-13,3.909205776770689e-08,3.760265424635143e-11,0.0999998379132224,1.5580876046454664e-12,1.5708868999058294e-09
2016-06-19 00:00:00+00:00,,0.04877344864169511,0.0017066990596352023,4.903433792565753e-12,2.3454831112115847e-06,0.01795453508820671,2.3425953936947797e-09,0.14648640886481595,4.2215264162563447e-07,0.08019286447285832,8.238061469952519e-05,4.413185175006031e-14,2.681821020353431e-05,3.571826334163648e-08,5.593403802624021e-09,0.032141224635891474,0.011200336399549968,1.3668368773571482e-08,9.90103142102755e-13,3.904332127824748e-05,0.06862964178383144,1.2811228193523766e-05,0.05260544628126382,,2.1244735206472737e-10,4.099179075180332e-09,0.00750080230202607,0.055500107755640425,0.0008289061241384415,1.081028275169762e-10
2016-06-26 00:00:00+00:00,,0.03331040515962736,5.8095240486321414e-05,0.19934811906798666,0.12000060407978994,0.00396208562468921,1.8621944356739207e-08,0.11111108489665886,8.02122029328389e-05,0.06812216946278249,1.3857266170607257e-06,3.5066721134505792e-12,0.1473833623620594,6.665546633274588e-06,2.008944030643118e-07,4.909022293559363e-05,8.731561377812053e-11,1.171044800450191e-10,1.32585497028742e-05,1.1402659705833188e-11,0.1221220698894625,3.443857925556352e-12,0.09507883305863951,,0.00016419797504045152,1.772375660402363e-05,0.0016628109717581007,6.978166301067565e-13,3.060346973581697e-11,2.100019889475784e-05
2016-07-03 00:00:00+00:00,,4.341366864793051e-09,9.601444008363527e-06,0.1428571429102424,0.043472098561716535,0.028581994172881167,0.03436470184297187,0.10459580201248016,1.4574031137308392e-07,0.0039005981875424073,1.8886066023299707e-05,7.18578420518811e-13,3.5123882217796077e-12,1.8623830533750975e-07,0.00314678398981284,1.0454441034554863e-08,3.654964368223814e-07,3.113180345627326e-13,6.475273600804595e-08,0.00028698777929155397,0.09519567184742865,2.8603670733782462e-08,2.5338898321587897e-08,,1.1545367487986953e-07,9.754502807027807e-09,4.967236734923248e-10,4.6968523613638956e-12,3.1242359375623195e-09,8.07596013470394e-09
2016-07-10 00:00:00+00:00,,0.000107911487748414,3.175704126219476e-08,1.6477055388179024e-10,1.7718027421553035e-10,0.00023371417137085462,1.4114348192663735e-07,0.02056712556937391,0.05798166405862492,0.03846431485101904,1.735937242401482e-07,5.463490596099397e-12,0.5000000029263971,0.0016715571382405912,2.4015345947092265e-05,1.5996220396029617e-09,0.06481203852679938,3.580985835151479e-08,4.225009250836572e-09,9.691174375327363e-12,1.9023300244243335e-07,0.11111112005421206,1.7964621504436064e-11,1.19419914370032e-10,5.682666508881151e-13,1.3816986305959863e-09,1.1187454648697581e-06,7.120008086696498e-06,3.944534719094176e-11,6.1368107928775046e-06
2016-07-17 00:00:00+00:00,,0.05000005226356367,0.01995580137780213,8.549129821442285e-08,1.4823397875413893e-07,0.00039847452411278996,3.70484232277773e-07,0.19104707479660463,1.3187983503916402e-06,0.0772362563229995,0.08809148883823073,3.193362756202169e-11,0.24354822397680753,0.02272306014619516,5.6911725067022595e-11,0.04761908994391821,0.022426521782775554,0.0005520083607583894,0.03446279157539243,0.0003760257544673712,0.0002522792145905023,1.7981089660976478e-06,0.007545278067120018,2.944791254634505e-11,0.24999999987777122,2.9137018843003924e-10,1.293305979298947e-08,3.0549638164968e-11,1.3367631004471127e-07,4.1344751332959595e-11
2016-07-24 00:00:00+00:00,,0.0070926000961698855,1.991860782135402e-08,2.591665344351347e-11,0.07692304740078866,0.020909955833129875,3.080554634931622e-08,2.3748598046454076e-07,0.018841404902734813,5.3163508871869546e-09,0.024883366664421626,1.1273600516323381e-10,1.6162277484127013e-11,0.0004062512406097451,0.0016837450780275117,6.384264778963377e-11,4.3335794418891805e-05,7.672677540699786e-09,1.2897201493268716e-12,4.298924017771982e-11,6.0302114293282706e-09,2.1846236858209836e-10,2.962768411073112e-10,8.955942791629249e-13,0.004446528345825568,3.185211018002194e-11,0.03941516135494872,4.1748485523299666e-13,1.7135865077631756e-08,3.290601326948106e-10
2016-07-31 00:00:00+00:00,,3.5153402855387124e-11,3.40111959053812e-05,4.424782765470251e-12,0.10526315751398944,0.0010988055131590168,3.2932794200486377e-10,0.03226140055664765,0.027779922688342555,0.12136268361178706,1.0108468152324098e-06,3.243179226446294e-13,1.6848179099824152e-10,0.031860797156691344,1.6135497590219988e-13,1.0189137588628378e-06,4.418175060272617e-06,1.1716482674691885e-12,1.0330691680554e-12,5.585106208430999e-05,0.1339935274765061,4.0230615864022136e-08,0.19999967520834822,2.4272247881279943e-13,,0.031253887602317336,2.865996321377545e-08,8.201159223449043e-14,4.029458316880415e-07,0.0019236901793948601
2016-08-07 00:00:00+00:00,,0.00015080223998895933,2.4168139728297482e-12,8.666143017144308e-08,8.044503631802635e-12,0.0006292469899495738,1.1377022053996278e-10,0.228274743423387,3.908582513019697e-07,0.029254751999003948,2.939072299864425e-11,1.1347205429192944e-10,0.24997820218202269,0.04999998603601968,9.59057282482717e-14,1.9700225886102013e-09,2.962502370629569e-09,6.061157732118225e-11,7.645853834934109e-11,8.048688653438048e-10,0.000641634675799129,0.0004398207370846427,0.058823529399705476,4.71533966624738e-12,6.956545042605794e-11,0.030618778292154814,0.01542317215149456,6.188610346088184e-12,1.3182041677069242e-11,1.3553801599049969e-05
2016-08-14 00:00:00+00:00,,0.07298455581572948,6.543504823409347e-09,0.16707705933442657,8.928576657494212e-11,0.009349563147930492,1.19172159112811e-08,2.235606835981702e-09,0.023519137956313607,5.447926404632245e-11,0.05767128178515601,6.160188621520869e-12,0.19836363283120734,0.0033625673521628795,6.929215439138438e-09,2.563797571187745e-12,6.47712853900853e-11,7.03670781081807e-11,1.7656960536661287e-10,4.2916839596357283e-10,0.00017941527875160837,1.218860992078422e-07,2.275814471876518e-10,7.357350698566515e-13,3.6487340313819273e-09,5.584298620825915e-07,1.2478418012723844e-10,4.6176584430380413e-11,9.278225896600281e-07,0.009027999106536939
2016-08-21 00:00:00+00:00,,4.410665021217786e-10,3.0288973582216907e-10,4.1740144845152456e-13,0.0027038681577343598,1.4692910937087994e-07,4.452749427343405e-06,0.19999999956737752,1.1239444644137865e-05,0.058629137046389834,1.8100815381722444e-08,2.8114232435185313e-13,7.72242231787682e-07,0.04728512010604353,0.022766216810797928,5.135208577731104e-13,2.69359977160726e-13,0.00017193882790331438,6.873156742693758e-12,3.092825292179998e-05,0.01638066479407215,3.0489261480034504e-12,2.3335474691400413e-13,4.730122964687144e-12,1.809981939062492e-08,0.019325329382980694,5.665165085998179e-10,3.422509152199166e-11,1.683679920750959e-07,0.13250858529652704
2016-08-28 00:00:00+00:00,,0.020387241562995678,0.0008607963693603288,1.8171642583791118e-10,1.8502270455818507e-05,0.011620533693022728,0.05263392070340639,0.16666652855537015,0.03249969696638106,4.026902335159217e-05,4.0602622410908477e-07,0.0001717542002471566,0.4993504163909706,0.046408501721173154,1.780570767129334e-13,3.368553361583144e-13,2.1703300632255205e-06,3.254647127731866e-09,3.1718782205631804e-13,2.178720957440603e-10,0.0015232135609379992,2.2154685765545331e-07,1.0849047237255926e-07,0.9975845528513648,0.0018746316200392165,0.001166435920330364,3.2023734905344422e-09,1.9873780768666365e-12,0.07330975093585929,0.0005662387383720823
2016-09-04 00:00:00+00:00,1.18444648942517e-13,4.307262654694095e-10,1.3693667230899148e-11,5.03556671237796e-06,2.7302193099043724e-10,0.0005500811369573936,1.2012624156700633e-08,5.372050396227855e-10,3.073866752108858e-08,8.411328537850473e-08,0.029383867896709992,3.0222980784024244e-05,5.2963068727449906e-11,0.034291631469091935,8.143861892880974e-06,9.655674512098722e-13,2.3839140624743633e-10,0.06249729801487065,4.529870835417052e-12,1.5747049987950238e-10,0.0769234592333739,4.657139705647367e-11,3.003600750266306e-10,0.33190878044130273,2.1300575780559616e-13,6.460142891199016e-08,5.7181880171380167e-08,1.667665330257269e-05,5.2612906416979235e-12,9.065229790709227e-08
2016-09-11 00:00:00+00:00,1.4851012850170177e-11,9.690216999821942e-09,1.9228438672509935e-07,0.20569932260656038,1.3968446005890354e-08,0.02164077623693999,1.155700023164822e-11,8.245856367288085e-13,1.343466316980914e-07,0.1663987574510292,0.00022189345881653167,3.272877311017902e-08,1.3038560157091153e-07,0.08569489594881176,4.450831156805321e-11,6.560530065648447e-11,2.6351678666218452e-11,4.833048853927787e-11,2.7837711128675148e-12,1.6035898009472944e-11,9.087413530865857e-07,4.214439671098336e-10,1.3898339995798487e-08,5.5152481464085026e-14,4.125784735522275e-13,0.00010608135426873481,6.608611159853557e-09,4.824906147335128e-12,8.382827783197352e-11,0.039337166894655606
2016-09-18 00:00:00+00:00,8.320991194569093e-11,8.517383101081578e-07,1.0935915493899752e-12,9.265274510477524e-08,3.2459118196887373e-07,3.0768424946698366e-09,4.5654482031799616e-11,3.9328610439794915e-07,9.684661742828226e-09,0.03772910563271406,0.01754390728977838,4.6401210856786254e-07,0.0010203359617236964,0.043566177158308995,0.09999970371666148,0.02804716470079041,3.734455147400574e-09,1.7651999878645092e-12,4.681830785042239e-13,2.598748526948422e-06,0.1483017737819481,6.90249292995567e-05,6.345512629260859e-11,,5.186606601609293e-11,0.03703694364210947,4.9431843536232493e-11,5.6397760581054506e-08,3.993820249737152e-09,4.986531561864014e-11
2016-09-25 00:00:00+00:00,,0.00014882099352161914,0.02299919261809492,0.15427544518788874,0.1352995917110977,0.023655318318006366,0.03846153833009439,0.00010765434777451086,0.0031424195016627517,0.06897626363457264,0.07535072928666714,1.091944855713227e-11,0.0016075707871729865,5.758983962047743e-07,8.69864381804396e-09,0.0695293247896937,1.901365635924464e-10,2.073128638353467e-11,1.4194125447192705e-10,0.11171291641596932,0.00017596322169968984,2.3955402971569377e-08,0.10619190530011509,,7.053372617776293e-07,7.896750735646492e-10,0.024972219397558067,1.2774287789946906e-07,5.825837052933912e-09,1.44539904622847e-11
2016-10-02 00:00:00+00:00,,9.493147076389797e-09,4.209007537672696e-13,2.4025119564057864e-08,9.085804002402807e-05,0.006515205088545177,0.038461569954942425,4.464711890277141e-13,4.614348896362549e-06,0.061176168629166756,0.06818351082731332,3.7531233187619123e-06,6.661913169422674e-09,8.059581665412449e-11,1.492242352224432e-09,3.0026798123652466e-06,3.8104445802792414e-07,1.1662745037106923e-11,6.983013216720588e-10,7.739905156736809e-10,1.3899836821322036e-08,1.0629632874880154e-11,1.7067412630925788e-12,8.618289689996139e-12,4.2167516307728154e-10,0.00023204215004687457,2.2098719221956983e-06,2.0934751400600903e-10,7.524699886936614e-11,4.536825301668213e-08
2016-10-09 00:00:00+00:00,,0.0026245300782086487,8.962390585333548e-08,0.28465201476390084,2.901887532223328e-07,0.0003730248013450465,3.416527944359791e-10,0.14285713681564235,0.026250247604703684,0.025565419087893417,0.1063136848890879,8.283309351930341e-05,1.759648424782734e-10,5.047549635857799e-09,0.0005355790217325087,2.299668873394824e-05,2.6078975204289286e-08,7.780679604678121e-13,5.406241963287635e-13,3.339830974658516e-05,0.18181941622399636,0.03846174227438196,5.285729290266931e-11,8.912563659930729e-10,4.689396505136511e-13,1.9114524139113088e-08,4.701038627459412e-08,4.617497271959447e-09,0.1998497550582406,7.365520022612817e-10
2016-10-16 00:00:00+00:00,,4.5369263331155505e-05,6.48693934203116e-06,9.418128320994938e-06,1.3841017013774562e-06,6.683984357416879e-06,0.00027303183839165614,0.20318591039086667,3.679374816235715e-05,0.053889737859121725,0.021277963043266557,0.09096554988336189,0.0323972646121174,3.5366547025686937e-10,6.553466234197751e-08,0.012844044161365132,3.331939430353843e-10,1.9515274391476226e-08,8.936229553930887e-12,0.05465748651249411,0.0006394400785363669,1.5962653139456018e-08,5.5915824290774005e-11,0.015652423200011846,0.09578222317688356,8.681820377094337e-12,6.013887459057118e-07,3.0732750557381674e-08,6.617047365506772e-06,3.601272557779745e-05
2016-10-23 00:00:00+00:00,,0.0010268456912110985,0.02514255147599235,8.611530911257587e-14,1.2083182636343823e-10,0.055829823738057456,2.388706294642271e-09,0.3803634768432682,8.367844498111076e-09,0.23100549728593864,2.8821899356192902e-05,0.18181817329434058,7.645680091994977e-06,0.04545920101452906,1.2217691710259306e-12,1.2804405007031896e-05,0.030304747981522714,4.095546349088165e-11,6.076278178473317e-13,0.026901017081822402,3.671840988760004e-08,5.91339719567075e-08,4.0619701682305686e-11,3.5744731283249854e-09,0.000979866893403849,0.005345595574980551,2.8615559779515003e-12,4.976631230410353e-13,2.5837504323515863e-08,1.3283839499315452e-09
